노드,Betweenness,소관위원회,Id,Label,Party,Reselection,District_Type,Gender,Role,Importance,Final_Importance
심기준,0.0,산업통상자원중소벤처기업위원회,심기준,심기준,더불어민주당,초선,비례대표,남,Representative,0.3265883675668164,0.0
우원식,0.0080825777524902,산업통상자원중소벤처기업위원회,우원식,우원식,더불어민주당,3선,지역구,남,Representative,0.2682558233303833,0.0021681985496260973
전재수,0.0010992162395314,산업통상자원중소벤처기업위원회,전재수,전재수,더불어민주당,초선,지역구,남,Representative,0.2424661719200068,0.0002665227537114838
정은혜,0.0,산업통상자원중소벤처기업위원회,정은혜,정은혜,더불어민주당,초선,비례대표,여,Representative,0.6448259909434018,0.0
김도읍,0.0101659847096902,산업통상자원중소벤처기업위원회,김도읍,김도읍,자유한국당,재선,지역구,남,Representative,0.0786043622449074,0.0007990907446966783
김규환,0.0335787592558193,산업통상자원중소벤처기업위원회,김규환,김규환,자유한국당,초선,비례대표,남,Representative,0.4770049822009083,0.01601723546115067
김성찬,0.0106120565626438,산업통상자원중소벤처기업위원회,김성찬,김성찬,자유한국당,재선,지역구,남,Representative,0.6145298499661254,0.00652142552727353
김태흠,0.0027066491882729,산업통상자원중소벤처기업위원회,김태흠,김태흠,자유한국당,재선,지역구,남,Representative,0.74944812472639,0.0020284931584433306
백승주,0.0013853068731586,산업통상자원중소벤처기업위원회,백승주,백승주,자유한국당,초선,지역구,남,Representative,0.1747219249951915,0.0002420434835873402
윤상직,0.0035478644324769,산업통상자원중소벤처기업위원회,윤상직,윤상직,자유한국당,초선,지역구,남,Representative,0.3535025828741088,0.0012541792405677684
정갑윤,0.0073236946282839,산업통상자원중소벤처기업위원회,정갑윤,정갑윤,자유한국당,5선,지역구,남,Representative,0.2887216846392271,0.0021145094508613856
조경태,0.0185571531141881,산업통상자원중소벤처기업위원회,조경태,조경태,자유한국당,4선,지역구,남,Representative,0.9905363611314508,0.01838153491868705
주호영,0.0013333508539877,산업통상자원중소벤처기업위원회,주호영,주호영,자유한국당,4선,지역구,남,Representative,0.3195534977330795,0.00042607692909715815
최연혜,0.0033560064896555,산업통상자원중소벤처기업위원회,최연혜,최연혜,자유한국당,초선,비례대표,여,Representative,0.0914081709115077,0.0003067664147865589
김중로,0.0033534663195913,산업통상자원중소벤처기업위원회,김중로,김중로,국민의당,초선,비례대표,남,Representative,1.0195617327999331,0.00341906593168872
박주선,0.0,산업통상자원중소벤처기업위원회,박주선,박주선,국민의당,4선,지역구,남,Representative,1.0117643014135882,0.0
신용현,0.0,산업통상자원중소벤처기업위원회,신용현,신용현,국민의당,초선,지역구,여,Representative,0.9729453901363904,0.0
하태경,0.0074422972065829,산업통상자원중소벤처기업위원회,하태경,하태경,자유한국당,재선,지역구,남,Representative,1.492172082079166,0.011105188118198767
곽대훈,0.0091333503161464,산업통상자원중소벤처기업위원회,곽대훈,곽대훈,자유한국당,초선,지역구,남,Representative,0.1312626090957611,0.0011988673922829708
김정재,0.013830018547447,산업통상자원중소벤처기업위원회,김정재,김정재,자유한국당,초선,지역구,여,Representative,0.2044480865242837,0.002827520828620893
이만희,0.0018957864787532,산업통상자원중소벤처기업위원회,이만희,이만희,자유한국당,초선,지역구,남,Representative,0.3536107077628312,0.0006703703985191246
이채익,0.0112300111637427,산업통상자원중소벤처기업위원회,이채익,이채익,자유한국당,재선,지역구,남,Representative,0.415602928743905,0.004667225529478214
조훈현,0.0,산업통상자원중소벤처기업위원회,조훈현,조훈현,자유한국당,초선,비례대표,남,Representative,0.3604447460125601,0.0
최교일,0.0003340726989832,산업통상자원중소벤처기업위원회,최교일,최교일,자유한국당,초선,지역구,남,Representative,0.095160296612104,3.179045712524745e-05
김명연,0.0008039179088911,산업통상자원중소벤처기업위원회,김명연,김명연,자유한국당,재선,지역구,남,Representative,0.1923901370296166,0.00015466587665212157
김성원,0.0044418832071774,산업통상자원중소벤처기업위원회,김성원,김성원,자유한국당,초선,지역구,남,Representative,0.1487072947006423,0.0006605404351155638
서청원,0.0,산업통상자원중소벤처기업위원회,서청원,서청원,자유한국당,8선,지역구,남,Representative,0.2133277142020287,0.0
윤영석,0.0075699649267221,산업통상자원중소벤처기업위원회,윤영석,윤영석,자유한국당,재선,지역구,남,Representative,0.3920069894662951,0.0029674791612897735
이종배,0.0110966541721304,산업통상자원중소벤처기업위원회,이종배,이종배,자유한국당,재선,지역구,남,Representative,0.2546643617911198,0.0028259223527623547
추경호,0.0010623915139602,산업통상자원중소벤처기업위원회,추경호,추경호,자유한국당,초선,지역구,남,Representative,0.1387872488569416,0.00014744639543149722
홍문표,0.0055195163546882,산업통상자원중소벤처기업위원회,홍문표,홍문표,자유한국당,3선,지역구,남,Representative,1.0738729958258912,0.00592725956331902
위성곤,0.0080711348224044,산업통상자원중소벤처기업위원회,위성곤,위성곤,더불어민주당,초선,지역구,남,Representative,0.8913491139784591,0.00719419887275085
김성환,0.0004280474109413,산업통상자원중소벤처기업위원회,김성환,김성환,더불어민주당,초선,지역구,남,Representative,0.4284341213691399,0.00018339011641097102
김정호,0.0009897805127451,산업통상자원중소벤처기업위원회,김정호,김정호,더불어민주당,초선,지역구,남,Representative,0.2510534798158137,0.0002484878419785377
김현권,0.0006355103043089,산업통상자원중소벤처기업위원회,김현권,김현권,더불어민주당,초선,비례대표,남,Representative,0.6106213595945515,0.0003880561660534477
신창현,0.005545724455052,산업통상자원중소벤처기업위원회,신창현,신창현,더불어민주당,초선,지역구,남,Representative,0.0854651307466251,0.00047396606563577533
이원욱,0.0075089864914693,산업통상자원중소벤처기업위원회,이원욱,이원욱,더불어민주당,재선,지역구,남,Representative,0.3714494969930796,0.0027892092551841012
전현희,0.001353922029455,산업통상자원중소벤처기업위원회,전현희,전현희,더불어민주당,재선,지역구,여,Representative,0.2186320857698749,0.00029601079726952864
홍의락,0.0112150346042134,산업통상자원중소벤처기업위원회,홍의락,홍의락,더불어민주당,재선,지역구,남,Representative,0.5274233799288646,0.005915071456973407
홍철호,0.0017854308032268,산업통상자원중소벤처기업위원회,홍철호,홍철호,자유한국당,재선,지역구,남,Representative,0.4481695399588016,0.0008001757017104286
권성동,0.0005357946925355,산업통상자원중소벤처기업위원회,권성동,권성동,자유한국당,3선,지역구,남,Representative,0.4062466024090395,0.00021766477343134282
김재경,0.001512678661541,산업통상자원중소벤처기업위원회,김재경,김재경,자유한국당,4선,지역구,남,Representative,0.1491019221549866,0.00022554329603859553
성일종,0.0057294330084704,산업통상자원중소벤처기업위원회,성일종,성일종,자유한국당,초선,지역구,남,Representative,0.2957858911419952,0.0016946854481487798
송언석,0.0,산업통상자원중소벤처기업위원회,송언석,송언석,자유한국당,초선,지역구,남,Representative,0.1908856424447248,0.0
이종구,0.0,산업통상자원중소벤처기업위원회,이종구,이종구,자유한국당,3선,지역구,남,Representative,0.5199034206107074,0.0
노웅래,0.0058734479534007,산업통상자원중소벤처기업위원회,노웅래,노웅래,더불어민주당,3선,지역구,남,Representative,0.7159401864066474,0.004205037422607439
김두관,0.0009667400016539,산업통상자원중소벤처기업위원회,김두관,김두관,더불어민주당,초선,지역구,남,Representative,0.4560581632169218,0.00044088966946260154
최인호,0.0074318497645702,산업통상자원중소벤처기업위원회,최인호,최인호,더불어민주당,초선,지역구,남,Representative,0.1459769861531162,0.0010848790301747038
김해영,0.0028149444800722,산업통상자원중소벤처기업위원회,김해영,김해영,더불어민주당,초선,지역구,남,Representative,0.4741611749752225,0.0013347373821610512
안호영,0.0,산업통상자원중소벤처기업위원회,안호영,안호영,더불어민주당,초선,지역구,남,Representative,0.3178846521149758,0.0
윤준호,0.0007701756166671,산업통상자원중소벤처기업위원회,윤준호,윤준호,더불어민주당,초선,지역구,남,Representative,0.8409997210125054,0.0006477174787476654
이상헌,0.0033940366685546,산업통상자원중소벤처기업위원회,이상헌,이상헌,더불어민주당,초선,지역구,남,Representative,0.7296652103979866,0.002476510479859374
이학영,0.0007642538706633,산업통상자원중소벤처기업위원회,이학영,이학영,더불어민주당,재선,지역구,남,Representative,0.3212334061727276,0.0002455038740538631
이후삼,7.080614821769091e-05,산업통상자원중소벤처기업위원회,이후삼,이후삼,더불어민주당,초선,지역구,남,Representative,0.0401066425951788,2.839796880108186e-06
이장우,0.0009355639448559,산업통상자원중소벤처기업위원회,이장우,이장우,자유한국당,재선,지역구,남,Representative,0.2676638759131752,0.00025041667164475034
박대출,0.0005036141516092,산업통상자원중소벤처기업위원회,박대출,박대출,자유한국당,재선,지역구,남,Representative,0.1666888897701005,8.394688380424862e-05
박맹우,0.0064025760639847,산업통상자원중소벤처기업위원회,박맹우,박맹우,자유한국당,재선,지역구,남,Representative,0.2150211852210185,0.0013766894937457138
송희경,0.0030996918453561,산업통상자원중소벤처기업위원회,송희경,송희경,자유한국당,초선,비례대표,여,Representative,0.6136147509492222,0.0019020166397075186
심재철,0.0002642996682329,산업통상자원중소벤처기업위원회,심재철,심재철,자유한국당,5선,지역구,남,Representative,0.2402035505413585,6.348571871644568e-05
윤종필,0.0,산업통상자원중소벤처기업위원회,윤종필,윤종필,자유한국당,초선,비례대표,여,Representative,0.3873171504317463,0.0
이은권,0.0,산업통상자원중소벤처기업위원회,이은권,이은권,자유한국당,초선,지역구,남,Representative,0.2381916954337352,0.0
이헌승,0.0008745001026244,산업통상자원중소벤처기업위원회,이헌승,이헌승,자유한국당,재선,지역구,남,Representative,0.1422055697125377,0.0001243587853073755
임이자,0.0,산업통상자원중소벤처기업위원회,임이자,임이자,자유한국당,초선,비례대표,여,Representative,0.2625742813254558,0.0
전희경,0.0,산업통상자원중소벤처기업위원회,전희경,전희경,자유한국당,초선,비례대표,여,Representative,0.0178870009551029,0.0
황주홍,0.0306927449715679,산업통상자원중소벤처기업위원회,황주홍,황주홍,국민의당,재선,지역구,남,Representative,1.2962987186817088,0.03978696597946793
김세연,0.0024412452731619,산업통상자원중소벤처기업위원회,김세연,김세연,자유한국당,3선,지역구,남,Representative,1.016616967853162,0.0024818113673877153
유성엽,0.001132603422687,산업통상자원중소벤처기업위원회,유성엽,유성엽,국민의당,3선,지역구,남,Representative,1.0788643249197116,0.0012219254270189651
이종걸,0.0,산업통상자원중소벤처기업위원회,이종걸,이종걸,더불어민주당,5선,지역구,남,Representative,1.0363897595497007,0.0
장정숙,0.0008853282627979,산업통상자원중소벤처기업위원회,장정숙,장정숙,국민의당,초선,비례대표,여,Representative,1.0742364163183826,0.0009510518602933954
천정배,0.0002398650443777,산업통상자원중소벤처기업위원회,천정배,천정배,국민의당,6선,지역구,남,Representative,0.9572737450190898,0.00022961650933061103
박홍근,0.0022991898459364,산업통상자원중소벤처기업위원회,박홍근,박홍근,더불어민주당,재선,지역구,남,Representative,0.4380480284960645,0.0010071555791506103
유동수,0.0319283449428184,산업통상자원중소벤처기업위원회,유동수,유동수,더불어민주당,초선,지역구,남,Representative,0.8688043750278167,0.02773948577371789
이석현,0.0,산업통상자원중소벤처기업위원회,이석현,이석현,더불어민주당,6선,지역구,남,Representative,0.4261848158879266,0.0
김병기,0.0,산업통상자원중소벤처기업위원회,김병기,김병기,더불어민주당,초선,지역구,남,Representative,0.1877751940353654,0.0
맹성규,0.0,산업통상자원중소벤처기업위원회,맹성규,맹성규,더불어민주당,초선,지역구,남,Representative,0.302559084695415,0.0
서삼석,0.0,산업통상자원중소벤처기업위원회,서삼석,서삼석,더불어민주당,초선,지역구,남,Representative,0.3135534965130757,0.0
소병훈,0.0,산업통상자원중소벤처기업위원회,소병훈,소병훈,더불어민주당,초선,지역구,남,Representative,0.5375988645747761,0.0
손금주,0.0064621612495439,산업통상자원중소벤처기업위원회,손금주,손금주,국민의당,초선,지역구,남,Representative,1.3417577348471896,0.008670654840405308
윤후덕,0.0055352094764189,산업통상자원중소벤처기업위원회,윤후덕,윤후덕,더불어민주당,재선,지역구,남,Representative,0.3602653219661517,0.001994144024172149
이훈,0.0071032821259825,산업통상자원중소벤처기업위원회,이훈,이훈,더불어민주당,초선,지역구,남,Representative,0.4457924997779086,0.003166589895569476
정세균,0.0,산업통상자원중소벤처기업위원회,정세균,정세균,더불어민주당,6선,지역구,남,Representative,0.8298975517248326,0.0
정재호,0.0018230596598011,산업통상자원중소벤처기업위원회,정재호,정재호,더불어민주당,초선,지역구,남,Representative,0.2574447104853001,0.0004693370663149239
한정애,0.0051117182522765,산업통상자원중소벤처기업위원회,한정애,한정애,더불어민주당,재선,지역구,여,Representative,0.4432117996184036,0.0022655738457337087
강석호,0.0007626543692178,산업통상자원중소벤처기업위원회,강석호,강석호,자유한국당,3선,지역구,남,Representative,0.4559473254820344,0.0003477302199120439
김순례,0.0,산업통상자원중소벤처기업위원회,김순례,김순례,자유한국당,초선,비례대표,여,Representative,0.2162730117184349,0.0
김진태,0.0005560409809456,산업통상자원중소벤처기업위원회,김진태,김진태,자유한국당,재선,지역구,남,Representative,0.0487572040542768,2.7111003570504856e-05
문진국,0.0,산업통상자원중소벤처기업위원회,문진국,문진국,자유한국당,초선,비례대표,남,Representative,0.6376962280009649,0.0
이철규,0.016748599100233,산업통상자원중소벤처기업위원회,이철규,이철규,자유한국당,초선,지역구,남,Representative,0.4017209073035526,0.0067282624266090645
김광수,0.00249350305003,산업통상자원중소벤처기업위원회,김광수,김광수,국민의당,초선,지역구,남,Representative,0.7050580980902613,0.0017580645180364175
박주현,0.0,산업통상자원중소벤처기업위원회,박주현,박주현,국민의당,초선,비례대표,여,Representative,0.6812471540561623,0.0
박지원,0.000591012877013,산업통상자원중소벤처기업위원회,박지원,박지원,국민의당,4선,지역구,남,Representative,0.7565970138970873,0.00044715857792276234
정동영,0.0023476051919529,산업통상자원중소벤처기업위원회,정동영,정동영,국민의당,4선,지역구,남,Representative,1.1063278234248168,0.0025972209422740512
정인화,0.0048534807317991,산업통상자원중소벤처기업위원회,정인화,정인화,국민의당,초선,지역구,남,Representative,1.152650910093734,0.0055943689826306355
권칠승,0.0112022280165367,산업통상자원중소벤처기업위원회,권칠승,권칠승,더불어민주당,초선,지역구,남,Representative,0.3014891570605743,0.003377350281905999
박광온,0.0058063616098651,산업통상자원중소벤처기업위원회,박광온,박광온,더불어민주당,재선,지역구,남,Representative,0.2036686067716271,0.0011825735794934867
백재현,0.003470529431978,산업통상자원중소벤처기업위원회,백재현,백재현,더불어민주당,3선,지역구,남,Representative,0.5536257649582159,0.0019213745115888227
최재성,0.0,산업통상자원중소벤처기업위원회,최재성,최재성,더불어민주당,4선,지역구,남,Representative,0.0631784868170286,0.0
강석진,0.0,산업통상자원중소벤처기업위원회,강석진,강석진,자유한국당,초선,지역구,남,Representative,0.6089939732328231,0.0
김상훈,0.0031840535073323,산업통상자원중소벤처기업위원회,김상훈,김상훈,자유한국당,재선,지역구,남,Representative,0.1847431044523968,0.0005882319296871115
장석춘,0.001684034934634,산업통상자원중소벤처기업위원회,장석춘,장석춘,자유한국당,초선,지역구,남,Representative,0.1436037583640525,0.0002418337458298039
정종섭,0.0,산업통상자원중소벤처기업위원회,정종섭,정종섭,자유한국당,초선,지역구,남,Representative,0.3807594230574026,0.0
정태옥,0.0018211495681763,산업통상자원중소벤처기업위원회,정태옥,정태옥,자유한국당,초선,지역구,남,Representative,0.3062475812524373,0.0005577226503529126
김무성,0.0,산업통상자원중소벤처기업위원회,김무성,김무성,자유한국당,6선,지역구,남,Representative,0.2993921614051784,0.0
박명재,0.0115402598979096,산업통상자원중소벤처기업위원회,박명재,박명재,자유한국당,재선,지역구,남,Representative,0.5424317597732208,0.006259803484663433
강훈식,0.0025669138298623,산업통상자원중소벤처기업위원회,강훈식,강훈식,더불어민주당,초선,지역구,남,Representative,0.371852456351433,0.0009545132128767606
김성식,0.0,산업통상자원중소벤처기업위원회,김성식,김성식,국민의당,재선,지역구,남,Representative,1.2630624263755816,0.0
채이배,0.0028197765922796,산업통상자원중소벤처기업위원회,채이배,채이배,국민의당,초선,비례대표,남,Representative,1.231055717778328,0.0034713020967832905
경대수,0.000942173147862,산업통상자원중소벤처기업위원회,경대수,경대수,자유한국당,재선,지역구,남,Representative,0.635460965905347,0.0005987142585904678
김기선,0.0156924550650413,산업통상자원중소벤처기업위원회,김기선,김기선,자유한국당,재선,지역구,남,Representative,0.2058944226376191,0.00323098897538346
김선동,0.0013606487377718,산업통상자원중소벤처기업위원회,김선동,김선동,자유한국당,재선,지역구,남,Representative,0.1938810024934638,0.0002638039413206627
정운천,0.0149659485040843,산업통상자원중소벤처기업위원회,정운천,정운천,자유한국당,초선,지역구,남,Representative,1.205596444443113,0.01804289430424276
주광덕,0.0018710196492244,산업통상자원중소벤처기업위원회,주광덕,주광덕,자유한국당,재선,지역구,남,Representative,0.2195218361538728,0.0004107296688777153
민병두,0.0033984784875361,산업통상자원중소벤처기업위원회,민병두,민병두,더불어민주당,3선,지역구,남,Representative,0.4585025107011514,0.0015582109190991535
이춘석,0.0,산업통상자원중소벤처기업위원회,이춘석,이춘석,더불어민주당,3선,지역구,남,Representative,0.5338027552115759,0.0
권미혁,0.0,산업통상자원중소벤처기업위원회,권미혁,권미혁,더불어민주당,초선,지역구,여,Representative,0.4592713852034786,0.0
김영주,0.0003578893932821,산업통상자원중소벤처기업위원회,김영주,김영주,더불어민주당,3선,지역구,여,Representative,0.5066585031839548,0.0001813277043057225
김태년,0.0002558943395954,산업통상자원중소벤처기업위원회,김태년,김태년,더불어민주당,3선,지역구,남,Representative,0.3475258712280392,8.89299033102151e-05
이개호,0.0,산업통상자원중소벤처기업위원회,이개호,이개호,더불어민주당,재선,지역구,남,Representative,0.9076344805120292,0.0
표창원,0.0,산업통상자원중소벤처기업위원회,표창원,표창원,더불어민주당,초선,지역구,남,Representative,0.4432466247795722,0.0
김광림,0.0,산업통상자원중소벤처기업위원회,김광림,김광림,자유한국당,3선,지역구,남,Representative,0.2439500943098557,0.0
김재원,0.0,산업통상자원중소벤처기업위원회,김재원,김재원,자유한국당,3선,지역구,남,Representative,0.215473832424108,0.0
박덕흠,0.0016099425433706,산업통상자원중소벤처기업위원회,박덕흠,박덕흠,자유한국당,재선,지역구,남,Representative,0.3783016007215079,0.0006090438412267537
엄용수,0.0,산업통상자원중소벤처기업위원회,엄용수,엄용수,자유한국당,초선,지역구,남,Representative,0.3660271027599738,0.0
유민봉,0.0,산업통상자원중소벤처기업위원회,유민봉,유민봉,자유한국당,초선,비례대표,남,Representative,0.2816932534582966,0.0
한선교,0.0,산업통상자원중소벤처기업위원회,한선교,한선교,자유한국당,4선,지역구,남,Representative,0.1186880320068769,0.0
남인순,0.0,산업통상자원중소벤처기업위원회,남인순,남인순,더불어민주당,재선,지역구,여,Representative,0.6462902314628618,0.0
송갑석,0.0022993838603301,산업통상자원중소벤처기업위원회,송갑석,송갑석,더불어민주당,초선,지역구,남,Representative,0.1128634081839454,0.00025951629920001215
원혜영,0.0128167516749717,산업통상자원중소벤처기업위원회,원혜영,원혜영,더불어민주당,5선,지역구,남,Representative,0.8199263539696501,0.01050879247059395
조배숙,0.0072663916808473,산업통상자원중소벤처기업위원회,조배숙,조배숙,국민의당,4선,지역구,여,Representative,1.0458037986965076,0.0075992200226468075
백혜련,0.0036692491104571,산업통상자원중소벤처기업위원회,백혜련,백혜련,더불어민주당,초선,지역구,여,Representative,0.2873528638507782,0.001054369240071768
오영훈,0.0,산업통상자원중소벤처기업위원회,오영훈,오영훈,더불어민주당,초선,지역구,남,Representative,0.7649594424293005,0.0
인재근,0.0007667356537113,산업통상자원중소벤처기업위원회,인재근,인재근,더불어민주당,재선,지역구,여,Representative,0.4706617600587874,0.00036087315227558537
제윤경,0.0,산업통상자원중소벤처기업위원회,제윤경,제윤경,더불어민주당,초선,비례대표,여,Representative,0.2928274618467911,0.0
김경협,0.0018156487998483,산업통상자원중소벤처기업위원회,김경협,김경협,더불어민주당,재선,지역구,남,Representative,0.2751830860421476,0.0004996358399109767
어기구,0.0075361389883445,산업통상자원중소벤처기업위원회,어기구,어기구,더불어민주당,초선,지역구,남,Representative,0.386064465691427,0.0029094354719115508
김정우,0.0,산업통상자원중소벤처기업위원회,김정우,김정우,더불어민주당,초선,지역구,남,Representative,0.4417726916628472,0.0
홍익표,0.0062691024682283,산업통상자원중소벤처기업위원회,홍익표,홍익표,더불어민주당,재선,지역구,남,Representative,0.1975395629671791,0.0012383957617702823
황희,0.001372525456653,산업통상자원중소벤처기업위원회,황희,황희,더불어민주당,초선,지역구,남,Representative,0.2691269447247251,0.00036938358270593
이규희,0.0,산업통상자원중소벤처기업위원회,이규희,이규희,더불어민주당,초선,지역구,남,Representative,0.3036400552435822,0.0
조응천,0.0001146294049869,산업통상자원중소벤처기업위원회,조응천,조응천,더불어민주당,초선,지역구,남,Representative,0.3625277926369529,4.155634516118818e-05
윤일규,0.0,산업통상자원중소벤처기업위원회,윤일규,윤일규,더불어민주당,초선,지역구,남,Representative,0.2463711717270404,0.0
홍영표,0.0011070395561621,산업통상자원중소벤처기업위원회,홍영표,홍영표,더불어민주당,3선,지역구,남,Representative,0.7711565648093,0.0008537008212379771
신동근,0.0,산업통상자원중소벤처기업위원회,신동근,신동근,더불어민주당,초선,지역구,남,Representative,0.4356644688754545,0.0
전해철,0.0006008050674911,산업통상자원중소벤처기업위원회,전해철,전해철,더불어민주당,재선,지역구,남,Representative,0.1604451590533877,9.639626461369087e-05
이인영,0.0058045383869998,산업통상자원중소벤처기업위원회,이인영,이인영,더불어민주당,3선,지역구,남,Representative,0.1211476890856317,0.0007032064117938659
김영진,0.0020193665587899,산업통상자원중소벤처기업위원회,김영진,김영진,더불어민주당,초선,지역구,남,Representative,0.1323556283416291,0.0002672745297407105
임종성,0.0,산업통상자원중소벤처기업위원회,임종성,임종성,더불어민주당,초선,지역구,남,Representative,0.5180000225410992,0.0
정춘숙,0.0,산업통상자원중소벤처기업위원회,정춘숙,정춘숙,더불어민주당,초선,비례대표,여,Representative,0.6218718977568765,0.0
김종민,0.0123486132929031,산업통상자원중소벤처기업위원회,김종민,김종민,더불어민주당,초선,지역구,남,Representative,0.5934295202694789,0.007328031662400798
박범계,0.0030388866414989,산업통상자원중소벤처기업위원회,박범계,박범계,더불어민주당,재선,지역구,남,Representative,0.5376962952563203,0.0016339980888378804
박병석,1.1024306191311944e-05,산업통상자원중소벤처기업위원회,박병석,박병석,더불어민주당,5선,지역구,남,Representative,0.4701074306076837,5.182608257830037e-06
이상민,0.0,산업통상자원중소벤처기업위원회,이상민,이상민,더불어민주당,4선,지역구,남,Representative,0.6302132597162741,0.0
정진석,0.0013962285008294,산업통상자원중소벤처기업위원회,정진석,정진석,자유한국당,4선,지역구,남,Representative,0.2765017781360929,0.0003860596631636204
금태섭,0.0,산업통상자원중소벤처기업위원회,금태섭,금태섭,더불어민주당,초선,지역구,남,Representative,0.4645794902283139,0.0
강효상,0.0007062002262435,산업통상자원중소벤처기업위원회,강효상,강효상,자유한국당,초선,비례대표,남,Representative,0.2888513821081876,0.00020398691139554976
이양수,0.0,산업통상자원중소벤처기업위원회,이양수,이양수,자유한국당,초선,지역구,남,Representative,0.8099604387683925,0.0
이진복,0.0009145927795464,산업통상자원중소벤처기업위원회,이진복,이진복,자유한국당,3선,지역구,남,Representative,0.219085789524194,0.00020037428120005013
권은희,0.0005307993832651,산업통상자원중소벤처기업위원회,권은희,권은희,국민의당,재선,지역구,여,Representative,0.9101311635551772,0.0004830970603054359
김영우,0.0,산업통상자원중소벤처기업위원회,김영우,김영우,자유한국당,3선,지역구,남,Representative,0.6260518797021696,0.0
박성중,0.0,산업통상자원중소벤처기업위원회,박성중,박성중,자유한국당,초선,지역구,남,Representative,0.1599671130327059,0.0
박완수,0.0004473126048662,산업통상자원중소벤처기업위원회,박완수,박완수,자유한국당,초선,지역구,남,Representative,0.320674965976727,0.0001434419543464298
안상수,0.0,산업통상자원중소벤처기업위원회,안상수,안상수,자유한국당,3선,지역구,남,Representative,0.6645956077847494,0.0
윤재옥,0.0,산업통상자원중소벤처기업위원회,윤재옥,윤재옥,자유한국당,재선,지역구,남,Representative,0.1344948665442003,0.0
이명수,0.0025765032303824,산업통상자원중소벤처기업위원회,이명수,이명수,자유한국당,3선,지역구,남,Representative,0.3282274440638352,0.00084567906993063
이언주,0.0189315387077455,산업통상자원중소벤처기업위원회,이언주,이언주,더불어민주당,재선,지역구,여,Representative,1.5238762330035724,0.02884932189092053
강창일,0.0010138946929268,산업통상자원중소벤처기업위원회,강창일,강창일,더불어민주당,4선,지역구,남,Representative,0.8418881333730888,0.0008535859104650246
박용진,0.0004273724190977,산업통상자원중소벤처기업위원회,박용진,박용진,더불어민주당,초선,지역구,남,Representative,0.6153148674123682,0.0002629686033928043
이현재,0.0021932961497799,산업통상자원중소벤처기업위원회,이현재,이현재,자유한국당,재선,지역구,남,Representative,0.2081669972188319,0.0004565718735113071
홍일표,0.0037188132582265,산업통상자원중소벤처기업위원회,홍일표,홍일표,자유한국당,3선,지역구,남,Representative,0.7569146892318556,0.0028148243816618155
강병원,0.0,산업통상자원중소벤처기업위원회,강병원,강병원,더불어민주당,초선,지역구,남,Representative,0.3711053074374737,0.0
기동민,0.0005925407192195,산업통상자원중소벤처기업위원회,기동민,기동민,더불어민주당,초선,지역구,남,Representative,0.1406386680233549,8.333413750063121e-05
김부겸,0.0,산업통상자원중소벤처기업위원회,김부겸,김부겸,더불어민주당,4선,지역구,남,Representative,0.8571509059437675,0.0
김성수,0.0014125716750378,산업통상자원중소벤처기업위원회,김성수,김성수,더불어민주당,초선,비례대표,남,Representative,0.6300024830232042,0.0008899236627220606
김영춘,0.0048041235727259,산업통상자원중소벤처기업위원회,김영춘,김영춘,더불어민주당,3선,지역구,남,Representative,0.6816995899942737,0.0032749690698090717
김영호,0.0,산업통상자원중소벤처기업위원회,김영호,김영호,더불어민주당,초선,지역구,남,Representative,0.4539708046944207,0.0
김진표,0.0002275201405847,산업통상자원중소벤처기업위원회,김진표,김진표,더불어민주당,4선,지역구,남,Representative,0.9058736267791744,0.00020610449491676982
김한정,0.0,산업통상자원중소벤처기업위원회,김한정,김한정,더불어민주당,초선,지역구,남,Representative,0.475581724187707,0.0
김현미,0.0,산업통상자원중소벤처기업위원회,김현미,김현미,더불어민주당,3선,지역구,여,Representative,0.5372955133516878,0.0
도종환,0.0,산업통상자원중소벤처기업위원회,도종환,도종환,더불어민주당,재선,지역구,남,Representative,0.5493526775829224,0.0
민홍철,0.0,산업통상자원중소벤처기업위원회,민홍철,민홍철,더불어민주당,재선,지역구,남,Representative,0.9609964146420744,0.0
박영선,0.0019252415775681,산업통상자원중소벤처기업위원회,박영선,박영선,더불어민주당,4선,지역구,여,Representative,0.4472601336192084,0.000861083805232364
박완주,0.00128392657466,산업통상자원중소벤처기업위원회,박완주,박완주,더불어민주당,재선,지역구,남,Representative,0.7029909046961353,0.0009025887042836436
박주민,0.0019934461600556,산업통상자원중소벤처기업위원회,박주민,박주민,더불어민주당,초선,지역구,남,Representative,0.6441785729603295,0.0012841353026578652
변재일,0.0002369537262459,산업통상자원중소벤처기업위원회,변재일,변재일,더불어민주당,4선,지역구,남,Representative,0.629493870938658,0.0001491609183678707
송기헌,0.0084831736859658,산업통상자원중소벤처기업위원회,송기헌,송기헌,더불어민주당,초선,지역구,남,Representative,0.3192665277817301,0.002708393407287642
심재권,0.0016427760727413,산업통상자원중소벤처기업위원회,심재권,심재권,더불어민주당,3선,지역구,남,Representative,0.5028645163718454,0.0008260937953262933
안규백,0.0,산업통상자원중소벤처기업위원회,안규백,안규백,더불어민주당,3선,지역구,남,Representative,0.6009595071079386,0.0
우상호,0.0,산업통상자원중소벤처기업위원회,우상호,우상호,더불어민주당,3선,지역구,남,Representative,0.950393725091267,0.0
유승희,0.0033811599679924,산업통상자원중소벤처기업위원회,유승희,유승희,더불어민주당,3선,지역구,여,Representative,0.5469890607717001,0.0018494575152110343
