노드,Betweenness,소관위원회
김승희,0.003724430107508938,기획재정위원회
문진국,0.0018393201559944892,기획재정위원회
송희경,0.004585498169709546,기획재정위원회
이현재,0.004938593321376554,기획재정위원회
장석춘,0.0015270460310767356,기획재정위원회
정종섭,0.00020750981613058288,기획재정위원회
최연혜,0.0008126677958877309,기획재정위원회
김세연,0.002389489171994083,기획재정위원회
성일종,0.003782434140346529,기획재정위원회
원유철,0.002731192879768283,기획재정위원회
유의동,0.000991990475828021,기획재정위원회
이동섭,0.0071589081013134406,기획재정위원회
이학재,0.017427323156266473,기획재정위원회
하태경,0.001282441168968829,기획재정위원회
홍문표,0.0033768877780759507,기획재정위원회
김명연,0.00241266263184995,기획재정위원회
김무성,0.0,기획재정위원회
김한표,0.0,기획재정위원회
심재철,0.005066367490241121,기획재정위원회
이만희,0.00032459829268504677,기획재정위원회
조경태,0.008103678054844524,기획재정위원회
주광덕,0.0017583060972647788,기획재정위원회
김광수,0.0018899843042949156,기획재정위원회
김경진,0.0025142101261288723,기획재정위원회
박주현,0.00426183462461826,기획재정위원회
오영훈,0.0005937279319178474,기획재정위원회
강병원,0.003840311959253738,기획재정위원회
김영호,0.0020345302791365434,기획재정위원회
박정,0.022301287556031803,기획재정위원회
위성곤,0.004242631952989935,기획재정위원회
윤후덕,0.023109340456931738,기획재정위원회
이원욱,0.008870655431969769,기획재정위원회
임종성,0.002374202279430506,기획재정위원회
한정애,0.0007548978778270655,기획재정위원회
신동근,0.0016330518961212132,기획재정위원회
강훈식,0.003232807409256042,기획재정위원회
김영주,0.0025649099941099547,기획재정위원회
김철민,0.004696920228942568,기획재정위원회
김해영,0.013446409527350656,기획재정위원회
신창현,0.0023855534972453403,기획재정위원회
윤일규,0.0,기획재정위원회
전재수,0.0031822838254447804,기획재정위원회
홍영표,0.0,기획재정위원회
서영교,0.013761313080284403,기획재정위원회
김민기,0.0038473673016508475,기획재정위원회
신경민,0.0010459112980418454,기획재정위원회
이찬열,0.04024676146442695,기획재정위원회
정재호,0.0010117676880585357,기획재정위원회
주승용,0.0021251814083622506,기획재정위원회
곽대훈,0.0015846443879091638,기획재정위원회
김현아,0.007707638732025553,기획재정위원회
박성중,0.001973394803296425,기획재정위원회
윤영석,0.003261374496867407,기획재정위원회
윤종필,0.0,기획재정위원회
정태옥,0.006476870429949618,기획재정위원회
조훈현,0.0,기획재정위원회
김기선,0.0019003378617481286,기획재정위원회
박인숙,0.013096561615389541,기획재정위원회
주호영,0.0025640951315441494,기획재정위원회
최교일,0.0056166868682447175,기획재정위원회
김태흠,0.002421896851397722,기획재정위원회
박명재,0.039889843780066284,기획재정위원회
서청원,0.0,기획재정위원회
이은재,0.0003234885962095769,기획재정위원회
권성동,0.008938235433653003,기획재정위원회
임이자,0.002518209779088363,기획재정위원회
정유섭,0.001086270878397761,기획재정위원회
홍철호,0.006452804375069622,기획재정위원회
김선동,0.0026061453907781466,기획재정위원회
김재경,0.0003760022689096908,기획재정위원회
신상진,0.0015979177857870649,기획재정위원회
김한정,0.0023850232398456277,기획재정위원회
서삼석,0.0005166600755918688,기획재정위원회
심재권,0.0006981828009248233,기획재정위원회
윤준호,0.0006979797917020506,기획재정위원회
이개호,0.002712916773081372,기획재정위원회
이철규,0.008241054485517225,기획재정위원회
이종구,0.005234724300695051,기획재정위원회
김정호,0.0016196121717684836,기획재정위원회
원혜영,0.0021871687558574966,기획재정위원회
고용진,0.001577115442713502,기획재정위원회
송갑석,0.002169831495066557,기획재정위원회
송옥주,0.0013375718251685809,기획재정위원회
이상헌,0.0,기획재정위원회
이혜훈,0.002641462851952988,기획재정위원회
김성찬,0.005339137931824559,기획재정위원회
유승민,0.003547165121319547,기획재정위원회
김순례,0.0008319773737822576,기획재정위원회
김학용,0.0017708147981941097,기획재정위원회
염동열,0.001141091306549603,기획재정위원회
이종명,0.000802202199049124,기획재정위원회
강효상,0.002692095511620202,기획재정위원회
김영우,0.0015361074999261488,기획재정위원회
이양수,0.0013121125589839809,기획재정위원회
이장우,0.0006480165194824531,기획재정위원회
정양석,0.0,기획재정위원회
정진석,0.0004240687978494806,기획재정위원회
안상수,0.003319281849285886,기획재정위원회
정은혜,0.0,기획재정위원회
조원진,0.0,기획재정위원회
강길부,0.0,기획재정위원회
이용주,0.0,기획재정위원회
김동철,0.007462336642398242,기획재정위원회
김관영,0.017011000122687404,기획재정위원회
김삼화,0.005668996964976105,기획재정위원회
임재훈,0.00010570162203832696,기획재정위원회
천정배,0.0004968373140728849,기획재정위원회
김영춘,0.012504080575639637,기획재정위원회
강창일,0.004261806551428553,기획재정위원회
김부겸,0.0009631389949971873,기획재정위원회
김종민,0.01313978131080318,기획재정위원회
유동수,0.0038062598692310164,기획재정위원회
인재근,0.0010303202400752413,기획재정위원회
강석호,0.004164840733816359,기획재정위원회
김수민,0.0032367642323137677,기획재정위원회
도종환,0.000316716718355921,기획재정위원회
김태년,0.0014900298713984308,기획재정위원회
김현권,0.0,기획재정위원회
박재호,0.0015736830187927048,기획재정위원회
최인호,0.002316344494057777,기획재정위원회
최재성,0.0002787211911909621,기획재정위원회
박경미,0.00390684440826525,기획재정위원회
여영국,0.0,기획재정위원회
전현희,0.0011699805959187503,기획재정위원회
정세균,0.00554677668663267,기획재정위원회
정운천,0.005032905227522934,기획재정위원회
전혜숙,0.0025184342627880135,기획재정위원회
민홍철,0.008760222957502178,기획재정위원회
윤상직,0.0,기획재정위원회
이상돈,0.0019460597758314538,기획재정위원회
설훈,0.0025721527673395594,기획재정위원회
이정미,0.0007116328999785683,기획재정위원회
이철희,0.0026846812546949786,기획재정위원회
김종석,0.0005172698663608932,기획재정위원회
박순자,0.0,기획재정위원회
박완수,0.0013808732788558472,기획재정위원회
이태규,0.002193971062124875,기획재정위원회
김성수,0.0004419840215082758,기획재정위원회
안민석,0.0008959260480432336,기획재정위원회
우상호,0.0002011508626096609,기획재정위원회
금태섭,0.0003057212804234005,기획재정위원회
곽상도,0.0010634765258134753,기획재정위원회
김진태,0.00013098155414864812,기획재정위원회
윤재옥,0.001213504198188998,기획재정위원회
김성식,0.007516789262666258,기획재정위원회
엄용수,0.010371208753917593,기획재정위원회
정용기,0.00016683513262278555,기획재정위원회
홍일표,0.008303341902093172,기획재정위원회
이재정,0.00018456342617777469,기획재정위원회
변재일,0.00271325280010275,기획재정위원회
이석현,0.0,기획재정위원회
민경욱,0.0007210068864560554,기획재정위원회
윤한홍,0.001477925608246987,기획재정위원회
김규환,0.002035226007046889,기획재정위원회
송석준,0.005291159332183249,기획재정위원회
이진복,0.0004491653769225549,기획재정위원회
최도자,0.0034326821173709635,기획재정위원회
이명수,0.020622710770671463,기획재정위원회
여상규,0.0,기획재정위원회
유기준,0.0010461154708889587,기획재정위원회
유재중,0.0048175982037465415,기획재정위원회
윤상현,0.00027303102568027385,기획재정위원회
이주영,0.0019018318402818357,기획재정위원회
김도읍,0.003625820182511673,기획재정위원회
홍익표,0.0003888368965104922,기획재정위원회
노웅래,0.010971431764306303,기획재정위원회
권미혁,0.003219362863165344,기획재정위원회
서형수,0.0033669356142461766,기획재정위원회
소병훈,0.0029241800980872616,기획재정위원회
이은권,0.006308441487411225,기획재정위원회
채이배,0.006313661876602084,기획재정위원회
진선미,0.00044506378326773403,기획재정위원회
김병관,0.0,기획재정위원회
조응천,0.00010941354390443537,기획재정위원회
어기구,0.005198643661961282,기획재정위원회
박선숙,0.002351479437004453,기획재정위원회
윤소하,0.0021175842040568062,기획재정위원회
이규희,0.0001398023039087051,기획재정위원회
정춘숙,0.0014783274236371698,기획재정위원회
이학영,0.0003601468010859737,기획재정위원회
박완주,0.0005409510749002365,기획재정위원회
홍의락,0.005771226700111122,기획재정위원회
백승주,0.0006454471741798477,기획재정위원회
황영철,0.0007270585293238028,기획재정위원회
김재원,0.0003617760812746383,기획재정위원회
유민봉,0.0,기획재정위원회
한선교,0.0005030683427434239,기획재정위원회
박용진,0.001658579573794296,기획재정위원회
이용호,0.0005443405973786576,기획재정위원회
이채익,0.0,기획재정위원회
백재현,0.0029349090151278914,기획재정위원회
안규백,0.003772300899391651,기획재정위원회
이인영,0.001593026081355771,기획재정위원회
김성환,1.3986178847746579e-05,기획재정위원회
김진표,0.008906710433557742,기획재정위원회
김현미,0.003809509196543148,기획재정위원회
민병두,0.002524121901799058,기획재정위원회
박광온,0.0067356083806456,기획재정위원회
박범계,0.0004563401236390146,기획재정위원회
박병석,0.000402640209227037,기획재정위원회
박영선,0.0017744328258848337,기획재정위원회
박주민,0.003955145073462595,기획재정위원회
송기헌,0.0033802234832131,기획재정위원회
유은혜,0.000862218727701624,기획재정위원회
이상민,0.0013874405346983964,기획재정위원회
이해찬,0.0006484745827018384,기획재정위원회
이후삼,0.0,기획재정위원회
이훈,0.0017391492811565216,기획재정위원회
전해철,0.000259820214861057,기획재정위원회
제윤경,0.0013935684485012008,기획재정위원회
진영,0.0,기획재정위원회
최운열,0.003439101317408673,기획재정위원회
추미애,0.001925738630787167,기획재정위원회
표창원,0.0,기획재정위원회
황희,0.0011856906695002609,기획재정위원회
경대수,0.0013526351433488686,기획재정위원회
함진규,0.003461799785275865,기획재정위원회
이헌승,0.0,기획재정위원회
홍문종,0.0,기획재정위원회
이언주,0.010367089837743915,기획재정위원회
신보라,0.0008738018005475417,기획재정위원회
장제원,0.0005692917383081549,기획재정위원회
정우택,0.000628886881291192,기획재정위원회
지상욱,0.0004914746082421007,기획재정위원회
이수혁,0.0,기획재정위원회
김종훈,0.000589886263496783,기획재정위원회
추혜선,0.0011782535208369248,기획재정위원회
신용현,0.0015977719990317187,기획재정위원회
오신환,0.0003583436217978897,기획재정위원회
박맹우,0.004585985851167196,기획재정위원회
강석진,0.0,기획재정위원회
심상정,0.0011583488454609287,기획재정위원회
손혜원,0.00031478984007404407,기획재정위원회
권은희,0.0010374426553386477,기획재정위원회
박주선,0.00024791149568036586,기획재정위원회
김중로,0.0,기획재정위원회
정점식,0.0,기획재정위원회
이완영,0.0022774392542533584,기획재정위원회
김정훈,0.0,기획재정위원회
박대출,0.0005272706274335846,기획재정위원회
전희경,0.00010036098177049207,기획재정위원회
손금주,0.0011873593558731018,기획재정위원회
이정현,0.0001565603387728782,기획재정위원회
나경원,0.0008452725645222045,기획재정위원회
문희상,0.0018920036775323169,기획재정위원회
오세정,0.0005893802621907755,기획재정위원회
김종대,0.0,기획재정위원회
이군현,0.0,기획재정위원회
권석창,0.0008135848944564049,기획재정위원회
이우현,0.0024797317114289507,기획재정위원회
노회찬,0.0002723910577921468,기획재정위원회
박찬우,0.0010999657177078231,기획재정위원회
양승조,0.00026877073271442634,기획재정위원회
김경수,0.0005077215042420375,기획재정위원회
박남춘,0.0013011665539572944,기획재정위원회
박준영,0.0019755073897223235,기획재정위원회
송기석,0.0,기획재정위원회
이철우,0.00016158816288821734,기획재정위원회
최명길,0.0,기획재정위원회
윤종오,0.0,기획재정위원회
배덕광,0.0013907015378590642,기획재정위원회
문미옥,0.00022478713187179582,기획재정위원회
안철수,9.938382495827963e-05,기획재정위원회
김종태,0.0,기획재정위원회
김종인,0.0,기획재정위원회
채이배,0.01781186733322999,정무위원회
김관영,0.02246722205076889,정무위원회
김동철,0.0032554156895650958,정무위원회
김종훈,0.0,정무위원회
박선숙,0.006381853070929146,정무위원회
박찬대,0.01287328108603408,정무위원회
이용득,0.0012961341987276953,정무위원회
이철희,0.005393687344275284,정무위원회
정인화,0.006771614333234134,정무위원회
추혜선,0.013987435460777513,정무위원회
이학영,0.016012575384613273,정무위원회
김현권,0.0010496069670539497,정무위원회
남인순,0.0016989501660843885,정무위원회
송영길,0.0013289640421283357,정무위원회
우원식,0.00738414975790821,정무위원회
유동수,0.022297955354272106,정무위원회
윤관석,0.007211152590874134,정무위원회
윤호중,0.00104669675026483,정무위원회
이춘석,0.004078654753099597,정무위원회
조정식,0.0015345998757886681,정무위원회
최운열,0.02197870066662851,정무위원회
허윤정,0.0,정무위원회
홍의락,0.0024164134625614285,정무위원회
강훈식,0.0,정무위원회
기동민,0.0,정무위원회
김민기,0.0009465227129403607,정무위원회
김부겸,0.0,정무위원회
김성환,0.0,정무위원회
박광온,0.003282590705972976,정무위원회
송갑석,0.001684584982833503,정무위원회
이원욱,0.004468359375771308,정무위원회
정은혜,0.0,정무위원회
전해철,0.003973962153132649,정무위원회
김영주,0.004066536667699498,정무위원회
김진표,0.0,정무위원회
맹성규,0.0004415512072015327,정무위원회
민병두,0.01134122566519248,정무위원회
정재호,0.0037632410842178064,정무위원회
최인호,0.0016728329937805441,정무위원회
제윤경,0.0076704757755554345,정무위원회
서형수,0.0031656602595036085,정무위원회
신동근,0.000759505737497359,정무위원회
윤일규,0.0006491470825665735,정무위원회
전재수,0.008651011405039622,정무위원회
주호영,0.00111094157093153,정무위원회
강석호,0.00043613872604443554,정무위원회
곽대훈,0.0020378767931374256,정무위원회
김광림,0.01117149870563791,정무위원회
김도읍,0.012089492641131072,정무위원회
김무성,0.0,정무위원회
김상훈,0.010447692312613782,정무위원회
이진복,0.008807009375162402,정무위원회
정태옥,0.016356036576785492,정무위원회
추경호,0.0013055014914972656,정무위원회
김상희,0.0008397260569631612,정무위원회
김정호,0.00011553807144858299,정무위원회
김태년,0.00013488206381566956,정무위원회
박홍근,0.005215187646208714,정무위원회
심기준,0.001683372871918914,정무위원회
김세연,0.001861570840693368,정무위원회
김석기,0.0014407242585779577,정무위원회
박인숙,0.002772120708698912,정무위원회
염동열,0.00046924887421747317,정무위원회
유승민,0.002701880925111663,정무위원회
이동섭,0.004724918909293636,정무위원회
이학재,0.0,정무위원회
이헌승,0.000616750971370012,정무위원회
황주홍,0.030753633123115055,정무위원회
김광수,0.002337051874674099,정무위원회
김수민,0.005046120739787892,정무위원회
김종회,0.003290128242438276,정무위원회
원혜영,0.005518562477159402,정무위원회
이용호,0.0017634180460427585,정무위원회
주승용,0.0015473868953277327,정무위원회
원유철,0.004847479769180615,정무위원회
김명연,0.0,정무위원회
박덕흠,0.005186117401537132,정무위원회
서청원,0.0,정무위원회
송희경,0.018938665474266158,정무위원회
심재철,0.0029352324142423755,정무위원회
윤종필,0.0,정무위원회
이언주,0.011004060643999001,정무위원회
임이자,0.0,정무위원회
정병국,0.006709341137281125,정무위원회
김정훈,0.0022040090035535965,정무위원회
김현아,0.0,정무위원회
문진국,0.0,정무위원회
유재중,0.0,정무위원회
이주영,0.0,정무위원회
조원진,0.00043484017976267255,정무위원회
하태경,0.009957791110879452,정무위원회
김삼화,0.00260428660514038,정무위원회
오신환,0.0,정무위원회
유의동,0.005377607134523152,정무위원회
이혜훈,0.0,정무위원회
정운천,0.007727432045162152,정무위원회
지상욱,0.009730545391582373,정무위원회
김정재,0.0032527266858067526,정무위원회
권성동,0.00031936102227452656,정무위원회
김성원,0.011503733549889181,정무위원회
김승희,0.004058853722263836,정무위원회
박명재,0.006678582921520743,정무위원회
송언석,0.0002994457535558227,정무위원회
윤상직,0.0028676425404513877,정무위원회
윤재옥,0.0009183143616833695,정무위원회
이종구,0.0,정무위원회
이현재,0.0,정무위원회
조훈현,0.0,정무위원회
김병관,0.015415822418788383,정무위원회
신창현,0.00653048786555796,정무위원회
위성곤,0.0,정무위원회
전현희,0.0010388330577010957,정무위원회
고용진,0.010293278506460526,정무위원회
김병기,0.001959742839791842,정무위원회
김해영,0.024980033586769486,정무위원회
서삼석,0.0,정무위원회
송옥주,0.008604551233082739,정무위원회
안호영,0.0,정무위원회
윤준호,0.0,정무위원회
이상헌,0.0,정무위원회
이찬열,0.028714115584228508,정무위원회
정점식,1.9140172280383342e-05,정무위원회
백승주,0.0004692937171347423,정무위원회
성일종,0.01108404918924744,정무위원회
이만희,0.0,정무위원회
최교일,0.0036884365612501737,정무위원회
김영호,0.000967432971020641,정무위원회
유성엽,0.001295664759968131,정무위원회
윤영일,0.0006955922266897524,정무위원회
장정숙,0.001150550558005388,정무위원회
최도자,0.0030619346261988385,정무위원회
금태섭,0.0030689721713323638,정무위원회
장병완,0.005061242705039137,정무위원회
홍문표,0.0036281854722399797,정무위원회
민홍철,0.0018052471315526592,정무위원회
서영교,0.009587899270137775,정무위원회
한정애,0.0032103463402727845,정무위원회
강병원,0.0011508980934689546,정무위원회
김철민,0.004987126511969791,정무위원회
신경민,0.0007299349898304037,정무위원회
김경진,0.006511685135471811,정무위원회
홍문종,0.0007876353080304875,정무위원회
강길부,0.0,정무위원회
이은권,0.0,정무위원회
정세균,0.0,정무위원회
김영우,0.0011148794424005663,정무위원회
김용태,0.0015069590728825227,정무위원회
최연혜,0.0011670627508255232,정무위원회
박지원,0.0011690027684847456,정무위원회
정동영,0.007763652486729696,정무위원회
천정배,0.0007452668193817778,정무위원회
김영춘,0.0030822598894207475,정무위원회
김종민,0.006954921525847843,정무위원회
박재호,0.0,정무위원회
박정,0.016039570512540693,정무위원회
김두관,0.0012848499893988847,정무위원회
김성찬,0.011603570281700698,정무위원회
김종석,0.006498697819938021,정무위원회
김학용,0.001848367436865176,정무위원회
홍철호,0.0,정무위원회
김진태,0.0011499617870649255,정무위원회
김규환,0.0023060017631973853,정무위원회
민경욱,0.000789123913033427,정무위원회
여상규,0.0,정무위원회
한선교,0.0,정무위원회
유승희,0.002064846311212126,정무위원회
조배숙,0.0026030379552042415,정무위원회
조응천,0.00013360553313110146,정무위원회
박성중,0.0030146780745599244,정무위원회
송석준,0.0,정무위원회
정유섭,0.0021091536382215397,정무위원회
정종섭,0.0,정무위원회
함진규,0.0015299591803093267,정무위원회
이종명,0.005738649217456329,정무위원회
김성식,0.0,정무위원회
엄용수,0.002001340603879408,정무위원회
윤영석,0.001308904063845659,정무위원회
정용기,0.0,정무위원회
홍일표,0.0057107921436566735,정무위원회
강석진,0.0020901160741841843,정무위원회
김태흠,0.003419591804034672,정무위원회
박대출,0.0026340247254922596,정무위원회
안상수,0.0,정무위원회
김선동,0.014371253955040754,정무위원회
김종대,0.0017825832643831847,정무위원회
심상정,0.0019502340233979007,정무위원회
여영국,0.0,정무위원회
윤소하,0.0,정무위원회
이정미,0.001105407121406522,정무위원회
진선미,0.000882532711231639,정무위원회
이종걸,0.00541178201713694,정무위원회
이철규,0.0018456464780678746,정무위원회
정갑윤,0.004172124411026293,정무위원회
주광덕,0.0022360943828478716,정무위원회
권칠승,0.002707748686986901,정무위원회
김경협,0.003241064329745487,정무위원회
변재일,0.0006989066790060905,정무위원회
안민석,0.002659641611560078,정무위원회
백재현,0.0013667969673826043,정무위원회
백혜련,0.0036635218655892508,정무위원회
표창원,0.0006521699062399242,정무위원회
오영훈,0.0007338794155234246,정무위원회
박완주,0.0001502237727878992,정무위원회
인재근,0.001951209801743955,정무위원회
홍영표,0.0007157962618989329,정무위원회
이재정,0.0,정무위원회
최재성,0.0003564909435453784,정무위원회
전혜숙,0.0,정무위원회
오제세,0.004738010960003704,정무위원회
이개호,0.001266763547832939,정무위원회
조승래,0.0014469535160256764,정무위원회
이후삼,0.0,정무위원회
임종성,0.0,정무위원회
정춘숙,0.0,정무위원회
강효상,0.0009892786392083025,정무위원회
박맹우,0.00043224893881008315,정무위원회
이장우,0.0013624766346189024,정무위원회
김재경,0.0011118138710817127,정무위원회
이명수,0.02520752557805922,정무위원회
이종배,0.00933176763276336,정무위원회
이채익,0.005322081022341919,정무위원회
김성수,0.0,정무위원회
이규희,0.0,정무위원회
추미애,0.0,정무위원회
임재훈,0.00020432781116315997,정무위원회
경대수,0.002175093924138843,정무위원회
윤한홍,0.0006144724393938203,정무위원회
김순례,0.0,정무위원회
이용주,0.0,정무위원회
신상진,0.0024905845079858106,정무위원회
이수혁,0.0,정무위원회
김영진,0.0,정무위원회
송기헌,0.002778805003649125,정무위원회
윤후덕,0.0023246485621276035,정무위원회
권미혁,0.0003823630189118932,정무위원회
이석현,0.013337118419883175,정무위원회
박주현,0.0003011706957872047,정무위원회
박주선,0.0005909734185605437,정무위원회
권은희,0.0007319310872078601,정무위원회
김한표,0.0028592542810666637,정무위원회
노웅래,0.0048446192765448075,정무위원회
도종환,0.0004944421145423191,정무위원회
소병훈,0.01835122251172248,정무위원회
안규백,0.012743065076375053,정무위원회
이상민,0.0,정무위원회
신용현,0.0018864698910968552,정무위원회
박주민,0.008540357468391848,정무위원회
박완수,0.0011402825798751063,정무위원회
설훈,0.0026779741448764802,정무위원회
강창일,0.002353182740424729,정무위원회
이양수,0.003349984042749006,정무위원회
정진석,0.00048219114561642265,정무위원회
정성호,0.003582946696554097,정무위원회
김정우,0.0026797275915591452,정무위원회
홍익표,0.0002969037457853515,정무위원회
김한정,0.0,정무위원회
심재권,0.007431746522580807,정무위원회
장석춘,0.0,정무위원회
박용진,0.005312455343885374,정무위원회
황영철,0.0,정무위원회
김중로,0.009458431956580903,정무위원회
조경태,0.014286806808559076,정무위원회
김재원,0.0,정무위원회
신보라,0.010706833761591835,정무위원회
황희,0.0,정무위원회
곽상도,0.0011034676786962963,정무위원회
유기준,0.0,정무위원회
박순자,0.0005461553846919057,정무위원회
손금주,0.004381184485150594,정무위원회
윤상현,0.0,정무위원회
어기구,0.0011944487432437579,정무위원회
이완영,0.0068698987182205145,정무위원회
김기선,0.002419950605862985,정무위원회
이은재,0.00033473564226848645,정무위원회
이인영,0.00022718589776647303,정무위원회
박경미,0.002210412980487621,정무위원회
이상돈,0.0,정무위원회
이훈,0.0,정무위원회
정양석,0.0,정무위원회
장제원,0.0022179880437066092,정무위원회
이태규,0.0015811892848243488,정무위원회
정우택,0.0032834766062287387,정무위원회
유은혜,0.0,정무위원회
손혜원,0.0,정무위원회
박영선,0.0004935737682942506,정무위원회
전희경,0.0,정무위원회
나경원,0.0,정무위원회
오세정,0.0,정무위원회
유민봉,0.0,정무위원회
노회찬,0.0005500683667047186,정무위원회
이해찬,0.0,정무위원회
문희상,0.0,정무위원회
진영,0.0,정무위원회
이군현,0.0,정무위원회
이정현,0.0,정무위원회
양승조,0.002543862099870302,정무위원회
박범계,5.954912987192274e-05,정무위원회
김경수,0.0005937283169721914,정무위원회
박준영,0.00166059671234418,정무위원회
박찬우,0.00019131674577693827,정무위원회
권석창,0.0004643892320660305,정무위원회
우상호,2.8530613353061154e-05,정무위원회
박남춘,0.0020388744703527567,정무위원회
윤종오,0.0,정무위원회
최명길,0.00018102049680227458,정무위원회
배덕광,0.0002550691838803856,정무위원회
송기석,0.00025545242307914624,정무위원회
이우현,0.0,정무위원회
이철우,0.0,정무위원회
문미옥,0.0,정무위원회
김현미,0.0006735841272679841,정무위원회
안철수,2.0098906688772672e-05,정무위원회
김종인,0.0,정무위원회
김종태,0.00010056962154404196,정무위원회
서영교,0.004611713444006108,산업통상자원중소벤처기업위원회
김상희,0.0018642936651291557,산업통상자원중소벤처기업위원회
김철민,0.007358566136261498,산업통상자원중소벤처기업위원회
박경미,0.0,산업통상자원중소벤처기업위원회
박찬대,0.0009900598746789113,산업통상자원중소벤처기업위원회
송영길,0.0008082074925009288,산업통상자원중소벤처기업위원회
신경민,0.0,산업통상자원중소벤처기업위원회
안민석,0.0005453285568080506,산업통상자원중소벤처기업위원회
이용득,0.0,산업통상자원중소벤처기업위원회
조승래,0.0,산업통상자원중소벤처기업위원회
이정미,0.004110826231484407,산업통상자원중소벤처기업위원회
김종대,0.0,산업통상자원중소벤처기업위원회
설훈,0.0020251592535697983,산업통상자원중소벤처기업위원회
송옥주,0.008164472307853162,산업통상자원중소벤처기업위원회
심상정,0.0009745876543917596,산업통상자원중소벤처기업위원회
여영국,0.0,산업통상자원중소벤처기업위원회
윤소하,0.0011726207888633055,산업통상자원중소벤처기업위원회
정유섭,0.012831043039354171,산업통상자원중소벤처기업위원회
추혜선,0.003470795570742809,산업통상자원중소벤처기업위원회
주승용,0.002402544451480067,산업통상자원중소벤처기업위원회
고용진,0.0029779342064318887,산업통상자원중소벤처기업위원회
김관영,0.008935933202471243,산업통상자원중소벤처기업위원회
김동철,0.0,산업통상자원중소벤처기업위원회
박선숙,0.001180828744384277,산업통상자원중소벤처기업위원회
이동섭,0.003847003353224908,산업통상자원중소벤처기업위원회
이찬열,0.03697568543428742,산업통상자원중소벤처기업위원회
임재훈,0.0002814510248540462,산업통상자원중소벤처기업위원회
최도자,0.00110163715035128,산업통상자원중소벤처기업위원회
강길부,0.003942312058354799,산업통상자원중소벤처기업위원회
김경진,0.009095697134253471,산업통상자원중소벤처기업위원회
김삼화,0.011839697988119988,산업통상자원중소벤처기업위원회
김석기,0.0019397946734252395,산업통상자원중소벤처기업위원회
김수민,0.01669739384541037,산업통상자원중소벤처기업위원회
오제세,0.0030736037092897323,산업통상자원중소벤처기업위원회
정우택,0.006858508540086034,산업통상자원중소벤처기업위원회
함진규,0.00638474097885678,산업통상자원중소벤처기업위원회
홍문종,0.0,산업통상자원중소벤처기업위원회
박재호,0.007812421534628193,산업통상자원중소벤처기업위원회
김민기,0.001416422603440126,산업통상자원중소벤처기업위원회
김병관,0.011713237078431766,산업통상자원중소벤처기업위원회
박정,0.04224111228760173,산업통상자원중소벤처기업위원회
서형수,0.0017537801358862494,산업통상자원중소벤처기업위원회
심기준,0.0,산업통상자원중소벤처기업위원회
우원식,0.00808257775249027,산업통상자원중소벤처기업위원회
전재수,0.0010992162395314265,산업통상자원중소벤처기업위원회
정은혜,0.0,산업통상자원중소벤처기업위원회
김도읍,0.010165984709690214,산업통상자원중소벤처기업위원회
김규환,0.033578759255819345,산업통상자원중소벤처기업위원회
김성찬,0.010612056562643808,산업통상자원중소벤처기업위원회
김태흠,0.0027066491882729187,산업통상자원중소벤처기업위원회
백승주,0.0013853068731586534,산업통상자원중소벤처기업위원회
윤상직,0.003547864432476974,산업통상자원중소벤처기업위원회
정갑윤,0.007323694628283969,산업통상자원중소벤처기업위원회
조경태,0.01855715311418817,산업통상자원중소벤처기업위원회
주호영,0.00133335085398771,산업통상자원중소벤처기업위원회
최연혜,0.0033560064896555318,산업통상자원중소벤처기업위원회
김중로,0.003353466319591382,산업통상자원중소벤처기업위원회
박주선,0.0,산업통상자원중소벤처기업위원회
신용현,0.0,산업통상자원중소벤처기업위원회
하태경,0.0074422972065829604,산업통상자원중소벤처기업위원회
곽대훈,0.009133350316146484,산업통상자원중소벤처기업위원회
김정재,0.013830018547447004,산업통상자원중소벤처기업위원회
이만희,0.001895786478753242,산업통상자원중소벤처기업위원회
이채익,0.01123001116374272,산업통상자원중소벤처기업위원회
조훈현,0.0,산업통상자원중소벤처기업위원회
최교일,0.00033407269898329684,산업통상자원중소벤처기업위원회
김명연,0.0008039179088911968,산업통상자원중소벤처기업위원회
김성원,0.004441883207177465,산업통상자원중소벤처기업위원회
서청원,0.0,산업통상자원중소벤처기업위원회
윤영석,0.0075699649267221905,산업통상자원중소벤처기업위원회
이종배,0.01109665417213049,산업통상자원중소벤처기업위원회
추경호,0.0010623915139602634,산업통상자원중소벤처기업위원회
홍문표,0.005519516354688287,산업통상자원중소벤처기업위원회
위성곤,0.008071134822404413,산업통상자원중소벤처기업위원회
김성환,0.00042804741094132196,산업통상자원중소벤처기업위원회
김정호,0.000989780512745163,산업통상자원중소벤처기업위원회
김현권,0.0006355103043089068,산업통상자원중소벤처기업위원회
신창현,0.0055457244550520595,산업통상자원중소벤처기업위원회
이원욱,0.0075089864914693865,산업통상자원중소벤처기업위원회
전현희,0.001353922029455033,산업통상자원중소벤처기업위원회
홍의락,0.01121503460421349,산업통상자원중소벤처기업위원회
홍철호,0.001785430803226841,산업통상자원중소벤처기업위원회
권성동,0.0005357946925355583,산업통상자원중소벤처기업위원회
김재경,0.0015126786615410324,산업통상자원중소벤처기업위원회
성일종,0.005729433008470471,산업통상자원중소벤처기업위원회
송언석,0.0,산업통상자원중소벤처기업위원회
이종구,0.0,산업통상자원중소벤처기업위원회
노웅래,0.005873447953400703,산업통상자원중소벤처기업위원회
