대표발의자_정당,공동발의자_정당,협력지수,파일명,평균_혼합성지수(소관위원회에 따른)
국민의힘,기본소득당,0.0037778342021481063,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의힘,더불어민주당,0.025440161315520075,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의힘,시대전환,0.03752729840902735,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의힘,열린민주당,0.004034375892248992,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의힘,정의당,0.010456956882151291,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
더불어민주당,국민의당,0.012093723692451964,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
더불어민주당,국민의힘,0.03035784431652637,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
더불어민주당,기본소득당,0.040525725588085995,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
더불어민주당,더불어민주당,0.9557329733077347,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
더불어민주당,시대전환,0.02167653661221259,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
더불어민주당,열린민주당,0.09232577980855149,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
더불어민주당,정의당,0.07120627091428763,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
더불어민주당,진보당,0.00466214399060594,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
시대전환,국민의당,0.011393098783744388,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
시대전환,국민의힘,0.010143532124222776,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
시대전환,더불어민주당,0.03211727454505209,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
시대전환,열린민주당,0.010872134550890703,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
시대전환,정의당,0.014702703046374362,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
열린민주당,국민의힘,0.005176349561224032,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
열린민주당,더불어민주당,0.04916933410266022,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
열린민주당,시대전환,0.028583097523751475,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
열린민주당,열린민주당,0.07323575067755478,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
열린민주당,정의당,0.0585229454928316,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
정의당,국민의당,0.017633792706692138,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
정의당,국민의힘,0.015263657793971633,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
정의당,기본소득당,0.08929206926530502,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
정의당,더불어민주당,0.06564250930489018,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
정의당,열린민주당,0.06730985856919378,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
정의당,정의당,0.46460715351973086,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
정의당,진보당,0.10876554853047418,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의당,국민의당,0.138576383053737,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
국민의당,국민의힘,0.06164753758760766,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
국민의당,더불어민주당,0.002206481593796108,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
국민의당,시대전환,0.02649064714130088,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
국민의힘,국민의당,0.07063261384868773,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
국민의힘,국민의힘,0.9609669412032236,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
국민의힘,기본소득당,0.0013524384810013287,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
국민의힘,더불어민주당,0.01518273926444185,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
국민의힘,시대전환,0.0062855660564258425,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
국민의힘,열린민주당,0.0035164865739300013,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
국민의힘,정의당,0.0022505936723819634,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
기본소득당,더불어민주당,0.041413042827433855,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
기본소득당,시대전환,0.09701425001453319,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
