노드,Betweenness,소관위원회,Id,Label,Party,Reselection,District_Type,Gender,Role,Importance,Final_Importance
하태경,0.0033549481545347,기획재정위원회,하태경,하태경,국민의힘,3선,지역구,남,Representative,0.5914732693738115,0.0019843621535422743
고민정,0.0015681290544711,기획재정위원회,고민정,고민정,더불어민주당,초선,지역구,여,Representative,0.3526006355299543,0.0005529233011994962
류호정,0.0013081406082059,기획재정위원회,류호정,류호정,정의당,초선,비례대표,여,Representative,1.9138526831392957,0.002503588412938332
양정숙,0.0088867641145309,기획재정위원회,양정숙,양정숙,국민의힘,초선,비례대표,여,Representative,0.754948281969812,0.006709047300536081
황희,0.0005077926032666,기획재정위원회,황희,황희,더불어민주당,재선,지역구,남,Representative,0.2589890766385589,0.00013151273744390683
강선우,0.0028901761438925,기획재정위원회,강선우,강선우,더불어민주당,초선,지역구,여,Representative,0.2216826678477753,0.000640701958128085
김종민,0.0003252704853529,기획재정위원회,김종민,김종민,더불어민주당,재선,지역구,남,Representative,0.6226025996525496,0.00020251424977096212
박상혁,0.0054874814373529,기획재정위원회,박상혁,박상혁,더불어민주당,초선,지역구,남,Representative,0.1910820455968065,0.001048559178223896
안규백,0.002386476444469,기획재정위원회,안규백,안규백,더불어민주당,4선,지역구,남,Representative,0.3809557196948137,0.0009091418514374079
어기구,0.0053798668996202,기획재정위원회,어기구,어기구,더불어민주당,재선,지역구,남,Representative,0.1048322749382438,0.0005639836859521421
이용선,0.0025169477571773,기획재정위원회,이용선,이용선,더불어민주당,초선,지역구,남,Representative,0.5128505108380027,0.0012908179430209433
전해철,0.0001553472704983,기획재정위원회,전해철,전해철,더불어민주당,3선,지역구,남,Representative,0.111134388568907,1.7264423922677174e-05
강기윤,0.0009497159161176,기획재정위원회,강기윤,강기윤,국민의힘,재선,지역구,남,Representative,0.1051953896862757,9.990573588724926e-05
최형두,0.0036817723283566,기획재정위원회,최형두,최형두,국민의힘,초선,지역구,남,Representative,0.2907134521220806,0.0010703407435040976
이만희,0.0002127106538398,기획재정위원회,이만희,이만희,국민의힘,재선,지역구,남,Representative,0.1771920077790279,3.769062782986396e-05
안병길,0.0018701760731531,기획재정위원회,안병길,안병길,국민의힘,초선,지역구,남,Representative,0.0420092157277911,7.856463010604181e-05
김경만,0.0137288504198595,기획재정위원회,김경만,김경만,더불어민주당,초선,비례대표,남,Representative,0.2607821776703825,0.0035802395094019055
허종식,0.0,기획재정위원회,허종식,허종식,더불어민주당,초선,지역구,남,Representative,0.5071840623526072,0.0
김윤덕,0.0020624685804165,기획재정위원회,김윤덕,김윤덕,더불어민주당,재선,지역구,남,Representative,0.2869485044660441,0.0005918222746587197
장철민,0.0025806361218241,기획재정위원회,장철민,장철민,더불어민주당,초선,지역구,남,Representative,0.1714224222163959,0.00044237889486221335
김남국,0.0015540322157132,기획재정위원회,김남국,김남국,더불어민주당,초선,지역구,남,Representative,0.4903679722415279,0.0007620476264172905
허영,0.0154538520043382,기획재정위원회,허영,허영,더불어민주당,초선,지역구,남,Representative,0.2272084723983615,0.0035112461065760396
홍기원,0.0019478480563277,기획재정위원회,홍기원,홍기원,더불어민주당,초선,지역구,남,Representative,0.1984078664960204,0.0003864683771143991
민형배,0.0069155633318592,기획재정위원회,민형배,민형배,더불어민주당,초선,지역구,남,Representative,0.5990186631316904,0.004142551501852837
김민기,0.0010023441330411,기획재정위원회,김민기,김민기,더불어민주당,3선,지역구,남,Representative,0.1116766109823257,0.00011193839581604743
김희국,0.0,기획재정위원회,김희국,김희국,국민의힘,재선,지역구,남,Representative,0.0800803641309325,0.0
이태규,0.0017883108682276,기획재정위원회,이태규,이태규,국민의당,재선,비례대표,남,Representative,0.7108411718546286,0.0012712049932112755
조해진,0.0027083780615668,기획재정위원회,조해진,조해진,국민의힘,3선,지역구,남,Representative,0.3349213368474088,0.0009070936010681463
서삼석,0.0045553566706482,기획재정위원회,서삼석,서삼석,더불어민주당,재선,지역구,남,Representative,0.2012082502190047,0.0009165753448245953
김상희,0.0,기획재정위원회,김상희,김상희,더불어민주당,4선,지역구,여,Representative,0.5592599599039866,0.0
남인순,0.002079332321981,기획재정위원회,남인순,남인순,더불어민주당,3선,지역구,여,Representative,0.5088905772697233,0.0010581526256685054
고영인,0.0019809323184589,기획재정위원회,고영인,고영인,더불어민주당,초선,지역구,남,Representative,0.3272823183515555,0.0006483241216827506
김철민,0.0021140018018344,기획재정위원회,김철민,김철민,더불어민주당,재선,지역구,남,Representative,0.1469147406376817,0.00031057802642409267
송옥주,0.0024939072530929,기획재정위원회,송옥주,송옥주,더불어민주당,재선,지역구,여,Representative,0.2621477343853833,0.0006537721361655784
신현영,0.0011540701646625,기획재정위원회,신현영,신현영,더불어민주당,초선,비례대표,여,Representative,0.3325126093005273,0.0003837428817678171
위성곤,0.007303466797929,기획재정위원회,위성곤,위성곤,더불어민주당,재선,지역구,남,Representative,0.4979833092497824,0.0036370045650285956
이병훈,0.0110745163727835,기획재정위원회,이병훈,이병훈,더불어민주당,초선,지역구,남,Representative,0.1790578800414445,0.0019829794241948808
강민정,0.0036470637327017,기획재정위원회,강민정,강민정,열린민주당,초선,비례대표,여,Representative,1.3217456216851513,0.004820490520705177
김용민,0.0007779484276143,기획재정위원회,김용민,김용민,더불어민주당,초선,지역구,남,Representative,0.5183906276468344,0.0004032811736678449
신정훈,0.0123781406374185,기획재정위원회,신정훈,신정훈,더불어민주당,재선,지역구,남,Representative,0.1277927153232575,0.0015818362027088674
윤준병,0.0056714679621463,기획재정위원회,윤준병,윤준병,더불어민주당,초선,지역구,남,Representative,0.4344183278979442,0.0024637896288423567
윤주경,0.0015212318919116,기획재정위원회,윤주경,윤주경,국민의힘,초선,비례대표,여,Representative,0.4248222909210703,0.00064625321734408
강민국,0.0,기획재정위원회,강민국,강민국,국민의힘,초선,지역구,남,Representative,0.153084768117913,0.0
이달곤,0.0009593914899366,기획재정위원회,이달곤,이달곤,국민의힘,재선,지역구,남,Representative,0.1697317502202084,0.00016283919673331255
한기호,0.0108706295223534,기획재정위원회,한기호,한기호,국민의힘,3선,지역구,남,Representative,0.3139152323587058,0.0034124561923949744
정진석,0.0012047811947315,기획재정위원회,정진석,정진석,국민의힘,5선,지역구,남,Representative,0.0704006718058257,8.481740548812291e-05
조은희,0.0,기획재정위원회,조은희,조은희,국민의힘,초선,지역구,여,Representative,0.4971643551550483,0.0
박영순,0.002465995047038,기획재정위원회,박영순,박영순,더불어민주당,초선,지역구,남,Representative,0.3793634271542586,0.0009355083323897628
박홍근,0.0051126807680529,기획재정위원회,박홍근,박홍근,더불어민주당,3선,지역구,남,Representative,0.2914629024230286,0.0014901567758190972
우원식,0.0023933777730151,기획재정위원회,우원식,우원식,더불어민주당,4선,지역구,남,Representative,0.3474908272016026,0.0008316768221509467
도종환,0.0019062315593276,기획재정위원회,도종환,도종환,더불어민주당,3선,지역구,남,Representative,0.2721175456087874,0.0005187190532862382
박완주,0.000963050132913,기획재정위원회,박완주,박완주,더불어민주당,3선,지역구,남,Representative,0.3781620068650885,0.0003641889709740703
이소영,0.0008470937439385,기획재정위원회,이소영,이소영,더불어민주당,초선,지역구,여,Representative,0.3137302400903705,0.0002657589236648764
김민석,0.0055831700351678,기획재정위원회,김민석,김민석,더불어민주당,3선,지역구,남,Representative,0.5124972621164758,0.0028613593569542456
김성환,0.0017547927028799,기획재정위원회,김성환,김성환,더불어민주당,재선,지역구,남,Representative,0.2337158540241251,0.00041012287518887863
김수흥,0.0159191863375785,기획재정위원회,김수흥,김수흥,더불어민주당,초선,지역구,남,Representative,0.5088102660790913,0.008099845436185952
김한정,0.000352232123996,기획재정위원회,김한정,김한정,더불어민주당,재선,지역구,남,Representative,0.3115396476231169,0.00010973427179125587
박찬대,0.0003528033508826,기획재정위원회,박찬대,박찬대,더불어민주당,재선,지역구,남,Representative,0.2786489795755955,9.830829371428725e-05
안호영,0.001087165659903,기획재정위원회,안호영,안호영,더불어민주당,재선,지역구,남,Representative,0.5118923685595783,0.0005565118046643837
윤후덕,0.0030161451588821,기획재정위원회,윤후덕,윤후덕,더불어민주당,3선,지역구,남,Representative,0.1665258272005472,0.0005022660675397676
이개호,0.0007290154917499,기획재정위원회,이개호,이개호,더불어민주당,3선,지역구,남,Representative,0.1131561090092011,8.249255645384803e-05
이동주,0.0012446272325105,기획재정위원회,이동주,이동주,더불어민주당,초선,비례대표,남,Representative,0.2481459493801818,0.00030884920623574635
이재명,2.889185601973508e-06,기획재정위원회,이재명,이재명,더불어민주당,초선,지역구,남,Representative,0.2018808153311869,5.832711449695379e-07
인재근,0.0,기획재정위원회,인재근,인재근,더불어민주당,3선,지역구,여,Representative,0.2910042957726254,0.0
임호선,0.0075565351479199,기획재정위원회,임호선,임호선,더불어민주당,초선,지역구,남,Representative,0.1630095698549976,0.0012317875440565934
전용기,0.007304190815996,기획재정위원회,전용기,전용기,더불어민주당,초선,비례대표,남,Representative,0.1508910607377874,0.0011021371000568415
정성호,0.0130057111211659,기획재정위원회,정성호,정성호,더불어민주당,4선,지역구,남,Representative,0.4625431982315658,0.006015703217259919
정춘숙,0.0008760843722136,기획재정위원회,정춘숙,정춘숙,더불어민주당,재선,지역구,여,Representative,0.1638501850633351,0.0001435465865182941
조정식,0.0015738193777603,기획재정위원회,조정식,조정식,더불어민주당,5선,지역구,남,Representative,0.0982721838798874,0.00015466266728499017
주철현,0.0004176966816759,기획재정위원회,주철현,주철현,더불어민주당,초선,지역구,남,Representative,0.1808273551250511,7.55309861919634e-05
천준호,0.0003559722574406,기획재정위원회,천준호,천준호,더불어민주당,초선,지역구,남,Representative,0.3993355059681581,0.00014215236153566942
최기상,0.0,기획재정위원회,최기상,최기상,더불어민주당,초선,지역구,남,Representative,0.2058827885501175,0.0
한병도,0.0096301980044402,기획재정위원회,한병도,한병도,더불어민주당,재선,지역구,남,Representative,0.4404702338128733,0.004241815566680041
홍익표,0.0023146556239914,기획재정위원회,홍익표,홍익표,더불어민주당,3선,지역구,남,Representative,0.165353191622152,0.0003827356949331418
황운하,0.0013465899094319,기획재정위원회,황운하,황운하,더불어민주당,초선,지역구,남,Representative,0.5488281734063343,0.0007390464803209108
김원이,0.0029084153026868,기획재정위원회,김원이,김원이,더불어민주당,초선,지역구,남,Representative,0.2360613447578642,0.0006865644274665966
서정숙,0.0018673800522868,기획재정위원회,서정숙,서정숙,국민의힘,초선,비례대표,여,Representative,0.3409787953353209,0.0006367370006619615
홍영표,0.006603462232301,기획재정위원회,홍영표,홍영표,더불어민주당,4선,지역구,남,Representative,0.2094480075912773,0.0013830820077596927
임오경,0.0011796665231471,기획재정위원회,임오경,임오경,더불어민주당,초선,지역구,여,Representative,0.0586732885421386,6.921491429611122e-05
김민철,0.0078933885513096,기획재정위원회,김민철,김민철,더불어민주당,초선,지역구,남,Representative,0.2612442298812484,0.0020621022132403396
서영교,0.0209301404801441,기획재정위원회,서영교,서영교,더불어민주당,3선,지역구,여,Representative,0.4396629254011983,0.009202206792558197
윤관석,0.0003726221007919,기획재정위원회,윤관석,윤관석,더불어민주당,3선,지역구,남,Representative,0.0726470802193504,2.7069907647732033e-05
이학영,0.0034916665277014,기획재정위원회,이학영,이학영,더불어민주당,3선,지역구,남,Representative,0.0560092720869861,0.0001955657005870497
조경태,0.0023633901102253,기획재정위원회,조경태,조경태,국민의힘,5선,지역구,남,Representative,0.3722224896824415,0.000879706950918921
김영호,0.0,기획재정위원회,김영호,김영호,더불어민주당,재선,지역구,남,Representative,0.4161281665252168,0.0
박광온,0.001903911889469,기획재정위원회,박광온,박광온,더불어민주당,3선,지역구,남,Representative,0.0636172526258988,0.0001211216436498017
양기대,0.0013061369689305,기획재정위원회,양기대,양기대,더불어민주당,초선,지역구,남,Representative,0.2301185334449006,0.00030056632376845437
윤영찬,0.0004223881128958,기획재정위원회,윤영찬,윤영찬,더불어민주당,초선,지역구,남,Representative,0.1950263668759664,8.237681906966341e-05
서일준,0.0043095360690709,기획재정위원회,서일준,서일준,국민의힘,초선,지역구,남,Representative,0.0727597785364597,0.00031356088998048373
임병헌,0.000156504967182,기획재정위원회,임병헌,임병헌,국민의힘,초선,지역구,남,Representative,0.2574402072023462,4.029067117953048e-05
김승남,0.0033696201191878,기획재정위원회,김승남,김승남,더불어민주당,재선,지역구,남,Representative,0.2124111150114147,0.0007157447666815767
이철규,0.0125750192656735,기획재정위원회,이철규,이철규,국민의힘,재선,지역구,남,Representative,0.1840560451181021,0.002314508313323805
노웅래,0.0019947034525535,기획재정위원회,노웅래,노웅래,더불어민주당,4선,지역구,남,Representative,0.2613156957741633,0.0005212473205671435
설훈,0.0,기획재정위원회,설훈,설훈,더불어민주당,5선,지역구,남,Representative,0.3265334931650108,0.0
신동근,0.0056255729481276,기획재정위원회,신동근,신동근,더불어민주당,재선,지역구,남,Representative,0.1433568328564554,0.0008064643208465255
이성만,0.0043551736367445,기획재정위원회,이성만,이성만,더불어민주당,초선,지역구,남,Representative,0.2194435071327558,0.0009557145770193317
이해식,0.0037293780868744,기획재정위원회,이해식,이해식,더불어민주당,초선,지역구,남,Representative,0.2639597631121719,0.0009844057563670914
윤호중,0.0031362795811156,기획재정위원회,윤호중,윤호중,더불어민주당,4선,지역구,남,Representative,0.1128950186454341,0.0003540703417873399
이장섭,0.0019821647259599,기획재정위원회,이장섭,이장섭,더불어민주당,초선,지역구,남,Representative,0.2854497963072183,0.0005658085172726066
박재호,0.0007493522802138,기획재정위원회,박재호,박재호,더불어민주당,재선,지역구,남,Representative,0.2619622171748344,0.00019630198476982484
유기홍,0.0015365195090524,기획재정위원회,유기홍,유기홍,더불어민주당,3선,지역구,남,Representative,0.533695852611625,0.0008200340894381161
이정문,0.0016551590177844,기획재정위원회,이정문,이정문,더불어민주당,초선,지역구,남,Representative,0.0848113999966772,0.0001403763535154201
문진석,0.0030966571859365,기획재정위원회,문진석,문진석,더불어민주당,초선,지역구,남,Representative,0.2131284851715763,0.0006599858551343225
안민석,0.0010427800585799,기획재정위원회,안민석,안민석,더불어민주당,5선,지역구,남,Representative,0.3441477269487697,0.00035887038686777746
송갑석,0.0049011954447727,기획재정위원회,송갑석,송갑석,더불어민주당,재선,지역구,남,Representative,0.0670810059002477,0.00032877712054906464
홍정민,0.0062853767449937,기획재정위원회,홍정민,홍정민,더불어민주당,초선,지역구,여,Representative,0.1978012226072815,0.0012432552047071293
한정애,0.000615331409563,기획재정위원회,한정애,한정애,더불어민주당,3선,지역구,여,Representative,0.200025913945713,0.00012308222757734293
정필모,0.0,기획재정위원회,정필모,정필모,더불어민주당,초선,비례대표,남,Representative,0.1873329443348586,0.0
권인숙,0.0013432129350176,기획재정위원회,권인숙,권인숙,더불어민주당,초선,비례대표,여,Representative,0.7127107829573963,0.000957322342594896
강득구,0.0,기획재정위원회,강득구,강득구,더불어민주당,초선,지역구,남,Representative,0.5445023530105706,0.0
김영주,0.0017496104497625,기획재정위원회,김영주,김영주,더불어민주당,4선,지역구,여,Representative,0.3478961305037666,0.0006086827053613285
정청래,0.0003020840037416,기획재정위원회,정청래,정청래,더불어민주당,3선,지역구,남,Representative,0.0751206976802892,2.2692761119124085e-05
조응천,0.0002337938966965,기획재정위원회,조응천,조응천,더불어민주당,재선,지역구,남,Representative,0.254488173419614,5.949778172694621e-05
이재정,0.0,기획재정위원회,이재정,이재정,더불어민주당,재선,지역구,여,Representative,0.2573809498745986,0.0
전혜숙,0.0008823414291197,기획재정위원회,전혜숙,전혜숙,더불어민주당,3선,지역구,여,Representative,0.3487897833092866,0.0003077516758674664
서동용,0.0011862803339409,기획재정위원회,서동용,서동용,더불어민주당,초선,지역구,남,Representative,0.3156377014497687,0.0003744347978801697
이인영,0.0001752778365035,기획재정위원회,이인영,이인영,더불어민주당,4선,지역구,남,Representative,0.2800294833760527,4.908296200334734e-05
김두관,0.0131782144522638,기획재정위원회,김두관,김두관,더불어민주당,재선,지역구,남,Representative,0.7087657792985883,0.00934026743602267
송언석,0.0066928580375864,기획재정위원회,송언석,송언석,국민의힘,재선,지역구,남,Representative,0.1978088158038737,0.0013239063227584037
김회재,0.0066540275600808,기획재정위원회,김회재,김회재,더불어민주당,초선,지역구,남,Representative,0.2705052594012662,0.001799949451202831
최강욱,0.0,기획재정위원회,최강욱,최강욱,열린민주당,초선,비례대표,남,Representative,0.7842536920804917,0.0
신원식,0.0,기획재정위원회,신원식,신원식,국민의힘,초선,비례대표,남,Representative,0.188354618593185,0.0
최승재,0.0088435313081298,기획재정위원회,최승재,최승재,국민의힘,초선,비례대표,남,Representative,0.4362396164165481,0.0038578987056262777
정점식,0.0023038147706132,기획재정위원회,정점식,정점식,국민의힘,재선,지역구,남,Representative,0.1256501314629642,0.00028947462879386725
김병주,0.000405934463085,기획재정위원회,김병주,김병주,더불어민주당,초선,비례대표,남,Representative,0.2434625119610639,9.882982407423985e-05
윤재옥,0.0006383696164261,기획재정위원회,윤재옥,윤재옥,국민의힘,3선,지역구,남,Representative,0.5807333195948687,0.0003707225064756321
이용우,0.0032460319303729,기획재정위원회,이용우,이용우,더불어민주당,초선,지역구,남,Representative,0.231626157115504,0.0007518659019064961
민홍철,0.0006490561690449,기획재정위원회,민홍철,민홍철,더불어민주당,3선,지역구,남,Representative,0.2010526097454781,0.00013049443665787933
김선교,0.0024601651058424,기획재정위원회,김선교,김선교,국민의힘,초선,지역구,남,Representative,0.1700647696450778,0.00041838741201394617
박병석,0.0,기획재정위원회,박병석,박병석,더불어민주당,6선,지역구,남,Representative,0.2274246766438502,0.0
권은희,0.0025402202436119,기획재정위원회,권은희,권은희,국민의당,3선,비례대표,여,Representative,1.4757029872866645,0.003748610601864139
김웅,0.0,기획재정위원회,김웅,김웅,국민의힘,초선,지역구,남,Representative,0.3699621682437175,0.0
허은아,0.0,기획재정위원회,허은아,허은아,국민의힘,초선,비례대표,여,Representative,0.290583414125627,0.0
정찬민,0.0047356996103907,기획재정위원회,정찬민,정찬민,국민의힘,초선,지역구,남,Representative,0.4442721508323407,0.0021039394516041542
김진표,0.0019382440756369,기획재정위원회,김진표,김진표,더불어민주당,5선,지역구,남,Representative,0.4172834774907449,0.0008087972281076
추경호,0.0085163167617713,기획재정위원회,추경호,추경호,국민의힘,재선,지역구,남,Representative,0.0731143995543978,0.0006226653864519621
조태용,0.0,기획재정위원회,조태용,조태용,국민의힘,초선,비례대표,남,Representative,0.1545407967786547,0.0
우상호,0.0,기획재정위원회,우상호,우상호,더불어민주당,4선,지역구,남,Representative,0.354889315495192,0.0
박완수,9.022264981930898e-05,기획재정위원회,박완수,박완수,국민의힘,재선,지역구,남,Representative,0.1899346266606008,1.7136405309760573e-05
이영,0.0073878821713384,기획재정위원회,이영,이영,국민의힘,초선,비례대표,여,Representative,0.2206417648191584,0.0016300753605601006
이광재,0.0088337630641701,기획재정위원회,이광재,이광재,더불어민주당,3선,지역구,남,Representative,0.2037976967403526,0.001800300566027866
송영길,0.0004563222099564,기획재정위원회,송영길,송영길,더불어민주당,5선,지역구,남,Representative,0.1847095725159723,8.42870803305904e-05
김태흠,0.000301270831219,기획재정위원회,김태흠,김태흠,국민의힘,3선,지역구,남,Representative,0.0980118810479008,2.952812087263883e-05
김은혜,0.0002894177363171,기획재정위원회,김은혜,김은혜,국민의힘,초선,지역구,여,Representative,0.162439713102269,4.7012934054057864e-05
오영훈,0.0,기획재정위원회,오영훈,오영훈,더불어민주당,재선,지역구,남,Representative,0.671756127451087,0.0
,0.0,기획재정위원회,,,,,,,Co-Sponsor,0.0,0.0
이낙연,0.0001701119981338,기획재정위원회,이낙연,이낙연,더불어민주당,5선,지역구,남,Representative,0.1016403584957575,1.7290244474749065e-05
이규민,0.0007883082642482,기획재정위원회,이규민,이규민,더불어민주당,초선,지역구,남,Representative,0.3923416013378649,0.0003092861267430115
곽상도,0.0,기획재정위원회,곽상도,곽상도,국민의힘,재선,지역구,남,Representative,0.0416731213070125,0.0
정정순,0.0004160049789222,기획재정위원회,정정순,정정순,더불어민주당,초선,지역구,남,Representative,0.1787183559051326,7.434772588132494e-05
윤희숙,0.0001620977694177,기획재정위원회,윤희숙,윤희숙,국민의힘,초선,지역구,여,Representative,0.28306548324025,4.588428343238787e-05
홍준표,0.0,기획재정위원회,홍준표,홍준표,국민의힘,5선,지역구,남,Representative,0.1745452207856409,0.0
장제원,8.726069978242258e-05,기획재정위원회,장제원,장제원,국민의힘,3선,지역구,남,Representative,0.0909064879091423,7.932563749714094e-06
이상직,0.0032532612490358,기획재정위원회,이상직,이상직,더불어민주당,재선,지역구,남,Representative,0.1875925759171187,0.0006102876578379687
김진애,8.439525018420367e-05,기획재정위원회,김진애,김진애,열린민주당,재선,비례대표,여,Representative,1.0590950156918448,8.938258881815636e-05
양경규,0.0,정무위원회,양경규,양경규,정의당,초선,비례대표,남,Representative,1.4186110796220983,0.0
윤미향,0.0011766115431723,정무위원회,윤미향,윤미향,더불어민주당,초선,비례대표,여,Representative,1.0539381495296805,0.0012400757925262757
강성희,0.0002345311304231,정무위원회,강성희,강성희,진보당,초선,지역구,남,Representative,1.777874656814911,0.0004169669530133821
박용진,0.0066876065794574,정무위원회,박용진,박용진,더불어민주당,재선,지역구,남,Representative,0.7438287273758981,0.004974433891188481
장혜영,0.0024914527482402,정무위원회,장혜영,장혜영,정의당,초선,비례대표,여,Representative,1.7094637667725767,0.004259048199742581
강은미,0.0006784493907091,정무위원회,강은미,강은미,정의당,초선,비례대표,여,Representative,1.6918809491792466,0.0011478555991229935
배진교,0.0065209425540869,정무위원회,배진교,배진교,정의당,초선,비례대표,남,Representative,1.622416384309617,0.010579684040892387
이자스민,0.0,정무위원회,이자스민,이자스민,정의당,재선,비례대표,여,Representative,1.419097879000165,0.0
심상정,0.0040295836096801,정무위원회,심상정,심상정,정의당,4선,지역구,여,Representative,1.7478349658369334,0.007043047130762284
김주영,0.0011668778456556,정무위원회,김주영,김주영,더불어민주당,초선,지역구,남,Representative,0.3630556068353552,0.0004236415443572258
최승재,0.0309194221344064,정무위원회,최승재,최승재,국민의힘,초선,비례대표,남,Representative,0.4362396164165481,0.013488276851734777
최재형,0.0,정무위원회,최재형,최재형,국민의힘,초선,지역구,남,Representative,0.291581396883635,0.0
김근태,0.0,정무위원회,김근태,김근태,국민의힘,초선,비례대표,남,Representative,0.6071716548713029,0.0
김희곤,0.0384225802622548,정무위원회,김희곤,김희곤,국민의힘,초선,지역구,남,Representative,0.172954273871935,0.00664534946954442
김종민,0.011817310647434,정무위원회,김종민,김종민,더불어민주당,재선,지역구,남,Representative,0.6226025996525496,0.007357488329994162
윤주경,0.0357576352285104,정무위원회,윤주경,윤주경,국민의힘,초선,비례대표,여,Representative,0.4248222909210703,0.015190640515695759
양정숙,0.0606129965647115,정무위원회,양정숙,양정숙,국민의힘,초선,비례대표,여,Representative,0.754948281969812,0.045759677621571064
최영희,0.0002517818385592,정무위원회,최영희,최영희,국민의힘,초선,비례대표,여,Representative,0.1798744661352604,4.528912379339042e-05
김예지,0.0093691362041146,정무위원회,김예지,김예지,국민의힘,초선,비례대표,여,Representative,0.5578154035188375,0.005226248492321135
강기윤,0.0021897275389501,정무위원회,강기윤,강기윤,국민의힘,재선,지역구,남,Representative,0.1051953896862757,0.00023034924176662525
박덕흠,0.0068507782504475,정무위원회,박덕흠,박덕흠,국민의힘,3선,지역구,남,Representative,0.2317213323874486,0.0015874714640846488
서일준,0.0040581520285486,정무위원회,서일준,서일준,국민의힘,초선,지역구,남,Representative,0.0727597785364597,0.0002952702428644808
백종헌,0.0,정무위원회,백종헌,백종헌,국민의힘,초선,지역구,남,Representative,0.1748090064444665,0.0
조명희,0.0023276649369632,정무위원회,조명희,조명희,국민의힘,초선,비례대표,여,Representative,0.2553086924045825,0.0005942730914120695
이용호,0.0213856830658299,정무위원회,이용호,이용호,국민의힘,재선,지역구,남,Representative,1.225607615821687,0.02621045603503001
이종성,0.0012865552704492,정무위원회,이종성,이종성,국민의힘,초선,비례대표,남,Representative,0.2162605302271925,0.00027823112495393304
김태호,0.0034042328767586,정무위원회,김태호,김태호,국민의힘,3선,지역구,남,Representative,0.2550454797747435,0.0008682342073178524
이종배,0.0048141388189762,정무위원회,이종배,이종배,국민의힘,3선,지역구,남,Representative,0.121959560331773,0.0005871302537384584
송석준,0.0253608281218543,정무위원회,송석준,송석준,국민의힘,재선,지역구,남,Representative,0.2718885877183796,0.00689531974141953
김성원,0.0083287655674832,정무위원회,김성원,김성원,국민의힘,재선,지역구,남,Representative,0.0969967354280285,0.0008078630701912415
윤창현,0.0053026522793449,정무위원회,윤창현,윤창현,국민의힘,초선,비례대표,남,Representative,0.1659560286241812,0.000880007113455042
정운천,0.0003715981103348,정무위원회,정운천,정운천,국민의힘,재선,비례대표,남,Representative,0.2095429101918529,7.786574946134724e-05
박대수,0.0038530446754006,정무위원회,박대수,박대수,국민의힘,초선,비례대표,남,Representative,0.2414175298978371,0.0009301925281212264
홍문표,0.0054071187176942,정무위원회,홍문표,홍문표,국민의힘,4선,지역구,남,Representative,0.5476629473060372,0.002961278573366046
성일종,0.0277168135390888,정무위원회,성일종,성일종,국민의힘,재선,지역구,남,Representative,0.2955294681309887,0.008191135163492699
우신구,0.0025334563337916,정무위원회,우신구,우신구,국민의힘,초선,비례대표,남,Representative,-0.0,-0.0
강대식,0.0011900841266166,정무위원회,강대식,강대식,국민의힘,초선,지역구,남,Representative,0.1076879275224922,0.00012815769317275685
이양수,0.0,정무위원회,이양수,이양수,국민의힘,재선,지역구,남,Representative,0.4099103257016184,0.0
임병헌,0.0008777342176077,정무위원회,임병헌,임병헌,국민의힘,초선,지역구,남,Representative,0.2574402072023462,0.00022596407884951553
최형두,0.0026596884733188,정무위원회,최형두,최형두,국민의힘,초선,지역구,남,Representative,0.2907134521220806,0.0007732072176478146
이채익,0.0074841760207548,정무위원회,이채익,이채익,국민의힘,3선,지역구,남,Representative,0.305886901391201,0.0022893114124550146
김은희,0.0,정무위원회,김은희,김은희,국민의힘,초선,비례대표,여,Representative,0.273079356185924,0.0
권명호,0.0024825163662378,정무위원회,권명호,권명호,국민의힘,초선,지역구,남,Representative,0.101862293500913,0.0002528748107185348
이용,0.0010921272850563,정무위원회,이용,이용,국민의힘,초선,비례대표,남,Representative,0.0598766122576743,6.53928819833426e-05
김승수,0.002139783674129,정무위원회,김승수,김승수,국민의힘,초선,지역구,남,Representative,0.1092543380607149,0.0002337806489100884
윤한홍,0.0037405114180403,정무위원회,윤한홍,윤한홍,국민의힘,재선,지역구,남,Representative,0.0633220910364272,0.0002368570045359433
김도읍,0.0037396814414915,정무위원회,김도읍,김도읍,국민의힘,3선,지역구,남,Representative,0.0057675742475114,2.1568890375842687e-05
유경준,0.0,정무위원회,유경준,유경준,국민의힘,초선,지역구,남,Representative,0.1969803900983735,0.0
황보승희,0.0018266839287312,정무위원회,황보승희,황보승희,국민의힘,초선,지역구,여,Representative,0.2043416232088162,0.0003732675590863909
권성동,0.0012466054992692,정무위원회,권성동,권성동,국민의힘,4선,지역구,남,Representative,0.1650123478378992,0.00020570530026204722
박형수,0.0,정무위원회,박형수,박형수,국민의힘,초선,지역구,남,Representative,0.1289259726016864,0.0
전주혜,0.0,정무위원회,전주혜,전주혜,국민의힘,초선,비례대표,여,Representative,0.2622996745628045,0.0
조수진,0.0007942744658383,정무위원회,조수진,조수진,국민의힘,초선,비례대표,여,Representative,0.1152574433846105,9.15460442781996e-05
김형동,0.0,정무위원회,김형동,김형동,국민의힘,초선,지역구,남,Representative,0.2200235295412783,0.0
이달곤,0.0004874718046944,정무위원회,이달곤,이달곤,국민의힘,재선,지역구,남,Representative,0.1697317502202084,8.273944259378411e-05
엄태영,0.000677467188273,정무위원회,엄태영,엄태영,국민의힘,초선,지역구,남,Representative,0.2112428656135919,0.0001431101102099713
